Date,DTB3_cumulative
2008-07-30,114.16740224393682
2008-07-31,114.17262579357374
2008-08-01,114.17778702186303
2008-08-04,114.1930837171654
2008-08-05,114.19846487069947
2008-08-06,114.2038462778112
2008-08-07,114.20888376253743
2008-08-08,114.2139840496753
2008-08-11,114.22966109241747
2008-08-12,114.23541951916843
2008-08-13,114.24114693883199
2008-08-14,114.24684334670675
2008-08-15,114.25263394013666
2008-08-18,114.26963097581597
2008-08-19,114.27523488374602
2008-08-20,114.2807764499308
2008-08-21,114.28603649662766
2008-08-22,114.29132809667367
2008-08-25,114.30701575568091
2008-08-26,114.31237096107658
2008-08-27,114.31763246198656
2008-08-28,114.32276892547253
2008-08-29,114.32812486889343
2008-09-01,114.3440055152793
2008-09-02,114.34929979937029
2008-09-03,114.35459432859388
2008-09-04,114.35982644290975
2008-09-05,114.36502746515346
2008-09-08,114.38053724285079
2008-09-09,114.38583321841081
2008-09-10,114.39094140767509
2008-09-11,114.39601848507456
2008-09-12,114.4009704223131
2008-09-15,114.41469853876376
2008-09-16,114.41792722751705
2008-09-17,114.42056040721215
2008-09-18,114.42065445150838
2008-09-19,114.42137545837205
2008-09-22,114.43049782008669
2008-09-23,114.43454207603703
2008-09-24,114.43708158231324
2008-09-25,114.43864921356779
2008-09-26,114.44100069266122
2008-09-29,114.44908994695676
2008-09-30,114.45210011480194
2008-10-01,114.45492222138012
2008-10-02,114.45755625246686
2008-10-03,114.45950046301142
2008-10-06,114.46420427809893
2008-10-07,114.46589772112114
2008-10-08,114.46843792323494
2008-10-09,114.47053912469819
2008-10-10,114.47235810860757
2008-10-13,114.47461619347985
2008-10-14,114.47536890328496
2008-10-15,114.47643524918708
2008-10-16,114.47712524413926
2008-10-17,114.47853660595733
2008-10-20,114.48606396178896
2008-10-21,114.48995335135916
2008-10-22,114.49337236640444
2008-10-23,114.49660327526848
2008-10-24,114.49961469277928
2008-10-27,114.50770809020139
2008-10-28,114.51034333608621
2008-10-29,114.51272766104334
2008-10-30,114.51464143539603
2008-10-31,114.51589639037066
2008-11-03,114.52003778717162
2008-11-04,114.52157517945972
2008-11-05,114.52308121661275
2008-11-06,114.52430488789152
2008-11-07,114.52527756007002
2008-11-10,114.52810147102356
2008-11-11,114.52901142032293
2008-11-12,114.52992137685203
2008-11-13,114.53048618194376
2008-11-14,114.531145124467
2008-11-17,114.53246301709585
2008-11-18,114.53283956217973
2008-11-19,114.53321610850158
2008-11-20,114.53343576124479
2008-11-21,114.53352989831528
2008-11-24,114.53371817261102
2008-11-25,114.53412610092232
2008-11-26,114.53443989304863
2008-11-27,114.53459678954164
2008-11-28,114.53475368624957
2008-12-01,114.53484782440329
2008-12-02,114.53506748027581
2008-12-03,114.53525575709908
2008-12-04,114.53531851614332
2008-12-05,114.53538127522195
2008-12-08,114.53556955256104
2008-12-09,114.53566369138534
2008-12-10,114.53575783028701
2008-12-11,114.53575783028701
2008-12-12,114.5357892099467
2008-12-15,114.53597748795637
2008-12-16,114.5361030068358
2008-12-17,114.53622852585278
2008-12-18,114.53638542479597
2008-12-19,114.53638542479597
2008-12-22,114.53657370378572
2008-12-23,114.53660508366893
2008-12-24,114.53666784345253
2008-12-25,114.53666784345253
2008-12-26,114.53666784345253
2008-12-29,114.53695026263351
2008-12-30,114.53713854255176
2008-12-31,114.53745234293133
2009-01-01,114.53779752429456
2009-01-02,114.53814270669807
2009-01-05,114.53889583421177
2009-01-06,114.53933516148348
2009-01-07,114.53977449044028
2009-01-08,114.54011967880177
2009-01-09,114.54040210649411
2009-01-12,114.54106110606789
2009-01-13,114.54143767941946
2009-01-14,114.54178287279329
2009-01-15,114.5421594485178
2009-01-16,114.54250464406682
2009-01-19,114.5436343783592
2009-01-20,114.54401096017085
2009-01-21,114.5444189251414
2009-01-22,114.54476412749982
2009-01-23,114.5450779487714
2009-01-26,114.5461135618049
2009-01-27,114.54658429925789
2009-01-28,114.54699227339376
2009-01-29,114.54758854540835
2009-01-30,114.54831035213068
2009-02-02,114.55056993523901
2009-02-03,114.55141729561934
2009-02-04,114.55242158201754
2009-02-05,114.55336310877027
2009-02-06,114.55427325877854
2009-02-09,114.5569095763001
2009-02-10,114.55791391084979
2009-02-11,114.55888686847479
2009-02-12,114.55982844836684
2009-02-13,114.56073864974357
2009-02-16,114.56346927556892
2009-02-17,114.56437950587276
2009-02-18,114.56538390591226
2009-02-19,114.56635692698104
2009-02-20,114.56729856827084
2009-02-23,114.56984102065002
2009-02-24,114.57078269057621
2009-02-25,114.57178714675321
2009-02-26,114.57272883267495
2009-02-27,114.57357635697042
2009-03-02,114.57602477860215
2009-03-03,114.57690371797031
2009-03-04,114.5777512731485
2009-03-05,114.57856744343154
2009-03-06,114.57919527119834
2009-03-09,114.58107876481925
2009-03-10,114.58180078257585
2009-03-11,114.58255419715636
2009-03-12,114.5832762242102
2009-03-13,114.58393547045696
2009-03-16,114.58572486342186
2009-03-17,114.58647830380453
2009-03-18,114.58723174914132
2009-03-19,114.58789101814591
2009-03-20,114.5885188970008
2009-03-23,114.59049672623107
2009-03-24,114.59118740867707
2009-03-25,114.59184670044026
2009-03-26,114.59244320594364
2009-03-27,114.59291413379243
2009-03-30,114.59413855123113
2009-03-31,114.59470367301029
2009-04-01,114.59536298500403
2009-04-02,114.59605369678091
2009-04-03,114.596744412721
2009-04-06,114.59872238392592
2009-04-07,114.59935032213076
2009-04-08,114.59997826377635
2009-04-09,114.60054341435409
2009-04-10,114.60110856771888
2009-04-13,114.6028040361744
2009-04-14,114.60336920068747
2009-04-15,114.60390296980428
2009-04-16,114.60437394474799
2009-04-17,114.60478212470998
2009-04-20,114.60610086466869
2009-04-21,114.60654044971311
2009-04-22,114.60701143549578
2009-04-23,114.6074510240328
2009-04-24,114.6077650170493
2009-04-27,114.60870699867958
2009-04-28,114.60911519407438
2009-04-29,114.60952339092302
2009-04-30,114.60986878948667
2009-05-01,114.61030838898341
2009-05-04,114.61172139278546
2009-05-05,114.61231800174615
2009-05-06,114.61291461381246
2009-05-07,114.61351122898444
2009-05-08,114.61407644630009
2009-05-11,114.61577210660916
2009-05-12,114.61636873665574
2009-05-13,114.61696536980809
2009-05-14,114.61749920224952
2009-05-15,114.61800163512274
2009-05-18,114.61960314692641
2009-05-19,114.6201997969154
2009-05-20,114.62076504721577
2009-05-21,114.62133030030367
2009-05-22,114.62192695928333
2009-05-25,114.62362273573697
2009-05-26,114.62418800291759
2009-05-27,114.62475327288583
2009-05-28,114.62528714159969
2009-05-29,114.62575820442355
2009-06-01,114.62707718575085
2009-06-02,114.6274854465737
2009-06-03,114.62792511364118
2009-06-04,114.62836478239505
2009-06-05,114.62880445283533
2009-06-08,114.63059454649391
2009-06-09,114.6311912536984
2009-06-10,114.63178796400905
2009-06-11,114.63235327145655
2009-06-12,114.63294998781606
2009-06-15,114.63464592735014
2009-06-16,114.63517984213938
2009-06-17,114.63571375941535
2009-06-18,114.63624767917806
2009-06-19,114.63681300861866
2009-06-22,114.63850900530427
2009-06-23,114.639137161518
2009-06-24,114.63976532117367
2009-06-25,114.64036207611645
2009-06-26,114.64092742584724
2009-06-29,114.64271770882348
2009-06-30,114.6433458880986
2009-07-01,114.64394266167994
2009-07-02,114.64447661976905
2009-07-03,114.64501058034509
2009-07-06,114.64661246953402
2009-07-07,114.6472092601195
2009-07-08,114.64780605381155
2009-07-09,114.64837144025236
2009-07-10,114.64896823999412
2009-07-13,114.65066441651055
2009-07-14,114.6512298170474
2009-07-15,114.65179522037252
2009-07-16,114.65236062648594
2009-07-17,114.65295744699333
2009-07-20,114.65455944722066
2009-07-21,114.65515627917397
2009-07-22,114.65575311423406
2009-07-23,114.65634995240097
2009-07-24,114.6569467936747
2009-07-27,114.65864308823001
2009-07-28,114.65923994144062
2009-07-29,114.65983679775813
2009-07-30,114.66043365718257
2009-07-31,114.6609991058965
2009-08-03,114.66269546040382
2009-08-04,114.66329233470897
2009-08-05,114.66385779752048
2009-08-06,114.66442326312058
2009-08-07,114.66495731659879
2009-08-10,114.66665372966594
2009-08-11,114.66725062457577
2009-08-12,114.66781610690762
2009-08-13,114.66835017618811
2009-08-14,114.66888424795604
2009-08-17,114.67058071912027
2009-08-18,114.6711462178745
2009-08-19,114.67171171941749
2009-08-20,114.67224580684193
2009-08-21,114.6727798967539
2009-08-24,114.67438217395245
2009-08-25,114.67491627381462
2009-08-26,114.67545037616438
2009-08-27,114.67592164513853
2009-08-28,114.6763929160494
2009-08-31,114.67780673459218
2009-09-01,114.67827801325
2009-09-02,114.67871787513828
2009-09-03,114.6791577387137
2009-09-04,114.67962902292358
2009-09-07,114.68094862413426
2009-09-08,114.68138849626598
2009-09-09,114.68182837008489
2009-09-10,114.68226824559098
2009-09-11,114.68270812278426
2009-09-14,114.68402775942569
2009-09-15,114.6844676433678
2009-09-16,114.68487610859502
2009-09-17,114.68519031373503
2009-09-18,114.68550451973589
2009-09-21,114.68625861620397
2009-09-22,114.68660424602447
2009-09-23,114.68694987688659
2009-09-24,114.68729550879033
2009-09-25,114.68760972055884
2009-09-28,114.68855235844694
2009-09-29,114.68889799518008
2009-09-30,114.68930647618664
2009-10-01,114.68974638037588
2009-10-02,114.6900605988591
2009-10-05,114.69100325689142
2009-10-06,114.69125463443281
2009-10-07,114.69150601252517
2009-10-08,114.69178881349889
2009-10-09,114.69197734794626
2009-10-12,114.69263721959676
2009-10-13,114.6928571780791
2009-10-14,114.69307713698326
2009-10-15,114.69329709630927
2009-10-16,114.69351705605712
2009-10-19,114.69417693656621
2009-10-20,114.69442832106361
2009-10-21,114.69467970611198
2009-10-22,114.69489966851141
2009-10-23,114.69508820807252
2009-10-26,114.69574809762112
2009-10-27,114.69599948556215
2009-10-28,114.69625087405419
2009-10-29,114.69647083946681
2009-10-30,114.69665938161067
2009-11-02,114.69713073774511
2009-11-03,114.69731928097373
2009-11-04,114.69750782451229
2009-11-05,114.69766494438602
2009-11-06,114.69779064045719
2009-11-09,114.69835627339734
2009-11-10,114.69857624284772
2009-11-11,114.69879621271996
2009-11-12,114.69901618301405
2009-11-13,114.69923615373001
2009-11-16,114.69980179379871
2009-11-17,114.70002176602132
2009-11-18,114.70021031400232
2009-11-19,114.70033601286292
2009-11-20,114.70039886236209
2009-11-23,114.70058741096297
2009-11-24,114.7007445350553
2009-11-25,114.70090165936288
2009-11-26,114.7010587838857
2009-11-27,114.70121590862375
2009-11-30,114.70149873353968
2009-12-01,114.70168728394856
2009-12-02,114.70187583466739
2009-12-03,114.7020329605247
2009-12-04,114.70222151181177
2009-12-07,114.70278716660279
2009-12-08,114.70291286828734
2009-12-09,114.7030071446541
2009-12-10,114.70310142109832
2009-12-11,114.7031642721128
2009-12-14,114.70344710183291
2009-12-15,114.70357280424068
2009-12-16,114.7037299324226
2009-12-17,114.70385563514033
2009-12-18,114.70398133799581
2009-12-21,114.70445272422049
2009-12-22,114.70470413124016
2009-12-23,114.70495553881086
2009-12-24,114.70517552091736
2009-12-25,114.7053326512948
2009-12-28,114.70580404307282
2009-12-29,114.70614973179734
2009-12-30,114.70646399522126
2009-12-31,114.70662112736372
2010-01-01,114.70680968619298
2010-01-04,114.70737536361061
2010-01-05,114.70762677703607
2010-01-06,114.7078467642655
2010-01-07,114.7080353251095
2010-01-08,114.70819245940447
2010-01-11,114.70866386293513
2010-01-12,114.7087895710599
2010-01-13,114.70894670638808
2010-01-14,114.7091352690402
2010-01-15,114.70929240484195
2010-01-18,114.70985809450312
2010-01-19,114.71004665865343
2010-01-20,114.7102352231137
2010-01-21,114.71039236042222
2010-01-22,114.71058092545077
2010-01-25,114.7111466214663
2010-01-26,114.71133518773473
2010-01-27,114.71155518207618
2010-01-28,114.71180660466288
2010-01-29,114.71205802780065
2010-02-01,114.71281229886715
2010-02-02,114.71312658054468
2010-02-03,114.71344086308325
2010-02-04,114.71375514648287
2010-02-05,114.71403800231747
2010-02-08,114.71498085742432
2010-02-09,114.71535800256686
2010-02-10,114.71573514894932
2010-02-11,114.7160808676032
2010-02-12,114.71642658729897
2010-02-15,114.71736946203804
2010-02-16,114.71768375620094
2010-02-17,114.71799805122492
2010-02-18,114.71831234711
2010-02-19,114.71862664385615
2010-02-22,114.71966382596005
2010-02-23,114.72000955645379
2010-02-24,114.72038671812903
2010-02-25,114.72076388104426
2010-02-26,114.72117247554576
2010-03-01,114.72239826341605
2010-03-02,114.72280686373864
2010-03-03,114.72324689642251
2010-03-04,114.72368693079417
2010-03-05,114.72412696685365
2010-03-08,114.72554137389844
2010-03-09,114.72604428038117
2010-03-10,114.72654718906844
2010-03-11,114.72701866802949
2010-03-12,114.72752158098804
2010-03-15,114.72893602988424
2010-03-16,114.72947038383286
2010-03-17,114.72997330753866
2010-03-18,114.73044480057965
2010-03-19,114.73094772855686
2010-03-22,114.73245651910233
2010-03-23,114.73292802234829
2010-03-24,114.73336809385304
2010-03-25,114.73380816704575
2010-03-26,114.73424824192641
2010-03-29,114.73556847163222
2010-03-30,114.73603998766703
2010-03-31,114.73654294017109
2010-04-01,114.73704589487987
2010-04-02,114.73754885179339
2010-04-05,114.73905772914814
2010-04-06,114.73962356559721
2010-04-07,114.7401579693234
2010-04-08,114.7406923755386
2010-04-09,114.74122678424281
2010-04-12,114.7427357099649
2010-04-13,114.74323869182008
2010-04-14,114.7437416758801
2010-04-15,114.744244662145
2010-04-16,114.74474765061476
2010-04-19,114.74625662263865
2010-04-20,114.74675961992797
2010-04-21,114.7472626194222
2010-04-22,114.74773418351515
2010-04-23,114.74823718728145
2010-04-26,114.74974620519514
2010-04-27,114.75024921778125
2010-04-28,114.75075223257234
2010-04-29,114.75125524956843
2010-04-30,114.75178970746958
2010-05-03,114.75329877210135
2010-05-04,114.75383323952028
2010-05-05,114.75433627002215
2010-05-06,114.75480786318491
2010-05-07,114.75515369959217
2010-05-10,114.75637985054952
2010-05-11,114.75688289221462
2010-05-12,114.75738593608484
2010-05-13,114.75788898216018
2010-05-14,114.75839203044066
2010-05-17,114.75990118189749
2010-05-18,114.76040423899858
2010-05-19,114.76093873951146
2010-05-20,114.7614732425138
2010-05-21,114.7620077480056
2010-05-24,114.76361127194947
2010-05-25,114.76414578739923
2010-05-26,114.7646803053385
2010-05-27,114.76521482576732
2010-05-28,114.76574934868567
2010-05-31,114.76725859689628
2010-06-01,114.76776168624905
2010-06-02,114.76826477780713
2010-06-03,114.76876787157055
2010-06-04,114.76920808054322
2010-06-07,114.77052871252663
2010-06-08,114.77090604029225
2010-06-09,114.7712833692984
2010-06-10,114.77159781117065
2010-06-11,114.77191225390438
2010-06-14,114.7726669185329
2010-06-15,114.77288703049685
2010-06-16,114.7731700321361
2010-06-17,114.77348447917727
2010-06-18,114.77376748228967
2010-06-21,114.77480516292718
2010-06-22,114.77518250475237
2010-06-23,114.77559129307362
2010-06-24,114.77600008285083
2010-06-25,114.776408874084
2010-06-28,114.77763525215143
2010-06-29,114.77816983291835
2010-06-30,114.77864152402725
2010-07-01,114.77920755568408
2010-07-02,114.77974214377406
2010-07-05,114.7813459155136
2010-07-06,114.78188051356305
2010-07-07,114.78241511410242
2010-07-08,114.78291826989471
2010-07-09,114.78338998051773
2010-07-12,114.78489946071473
2010-07-13,114.7854026273973
2010-07-14,114.78587434823001
2010-07-15,114.7863460710013
2010-07-16,114.78681779571119
2010-07-19,114.7882329756566
2010-07-20,114.78876760578278
2010-07-21,114.78927078942161
2010-07-22,114.78977397526617
2010-07-23,114.79027716331647
2010-07-26,114.79178673408464
2010-07-27,114.792289930958
2010-07-28,114.7927616800947
2010-07-29,114.7932334311701
2010-07-30,114.79370518418419
2010-08-02,114.79512044904261
2010-08-03,114.79562366052951
2010-08-04,114.79612687422228
2010-08-05,114.79663009012091
2010-08-06,114.79710185709388
2010-08-09,114.79851716382909
2010-08-10,114.79898893855716
2010-08-11,114.79946071522403
2010-08-12,114.7999324938297
2010-08-13,114.8004357264105
2010-08-16,114.8018510742482
2010-08-17,114.80235431523923
2010-08-18,114.80288901113603
2010-08-19,114.80339225667691
2010-08-20,114.8038955044238
2010-08-23,114.80531089491632
2010-08-24,114.80581415107368
2010-08-25,114.80631740943709
2010-08-26,114.80682067000656
2010-08-27,114.80732393278211
2010-08-30,114.80873936554292
2010-08-31,114.80917972783091
2010-09-01,114.80962009180796
2010-09-02,114.81002900278362
2010-09-03,114.81046937001817
2010-09-06,114.81179047678901
2010-09-07,114.8122308507799
2010-09-08,114.81267122645988
2010-09-09,114.81311160382899
2010-09-10,114.8135519828872
2010-09-13,114.81487312512921
2010-09-14,114.81534496707356
2010-09-15,114.81581681095697
2010-09-16,114.81628865677948
2010-09-17,114.81679196105853
2010-09-20,114.81830188051445
2010-09-21,114.81883665068759
2010-09-22,114.81937142335143
2010-09-23,114.81987474114398
2010-09-24,114.82037806114285
2010-09-27,114.82179365484497
2010-09-28,114.82229698325551
2010-09-29,114.82280031387243
2010-09-30,114.82330364669573
2010-10-01,114.82380698172543
2010-10-04,114.82531699343367
2010-10-05,114.82572596031612
2010-10-06,114.82610346955215
2010-10-07,114.82651243923574
2010-10-08,114.82692141037595
2010-10-11,114.82805394987479
2010-10-12,114.82843146676447
2010-10-13,114.82884044473955
2010-10-14,114.82924942417128
2010-10-15,114.82968986512799
2010-10-18,114.83101119306617
2010-10-19,114.83148310133134
2010-10-20,114.83192355085558
2010-10-21,114.83236400206921
2010-10-22,114.83277299405059
2010-10-25,114.83399997436477
2010-10-26,114.83444043354277
2010-10-27,114.83488089441019
2010-10-28,114.83532135696706
2010-10-29,114.83573035948149
2010-11-01,114.83686298586312
2010-11-02,114.83727199386828
2010-11-03,114.83768100333019
2010-11-04,114.83809001424883
2010-11-05,114.83849902662423
2010-11-08,114.83972606812068
2010-11-09,114.84013508632312
2010-11-10,114.84054410598233
2010-11-11,114.84095312709833
2010-11-12,114.84136214967111
2010-11-15,114.84258922175984
2010-11-16,114.8430297138829
2010-11-17,114.84350167153926
2010-11-18,114.84394216716213
2010-11-19,114.84441412856829
2010-11-22,114.84573562593636
2010-11-23,114.8462075947129
2010-11-24,114.84667956542903
2010-11-25,114.8471830029285
2010-11-26,114.84768644263482
2010-11-29,114.84919676837434
2010-11-30,114.84976314797484
2010-12-01,114.8502980646799
2010-12-02,114.8508015180413
2010-12-03,114.8513049736096
2010-12-06,114.85262655026958
2010-12-07,114.85309854736498
2010-12-08,114.85353907979777
2010-12-09,114.8540110806433
2010-12-10,114.85445161657623
2010-12-13,114.85567882852501
2010-12-14,114.85615083816403
2010-12-15,114.8566228497428
2010-12-16,114.85706339569347
2010-12-17,114.8574724756453
2010-12-20,114.85851091306768
2010-12-21,114.85895146626024
2010-12-22,114.85939202114258
2010-12-23,114.85983257771473
2010-12-24,114.86027313597668
2010-12-27,114.86159481583196
2010-12-28,114.86212978764343
2010-12-29,114.86260182379324
2010-12-30,114.86301092347097
2010-12-31,114.8633885552877
2011-01-03,114.86452145446249
2011-01-04,114.86499350044107
2011-01-05,114.86543407849835
2011-01-06,114.86587465824552
2011-01-07,114.8663467097852
2011-01-10,114.86766845952818
2011-01-11,114.86814051843965
2011-01-12,114.86861257929108
2011-01-13,114.8690846420825
2011-01-14,114.8695567068139
2011-01-17,114.87097290682809
2011-01-18,114.87144497931948
2011-01-19,114.87194852537966
2011-01-20,114.87245207364718
2011-01-21,114.87295562412203
2011-01-24,114.87446628216858
2011-01-25,114.87496984147285
2011-01-26,114.87547340298448
2011-01-27,114.87597696670352
2011-01-28,114.87644905975954
2011-01-31,114.87786534474793
2011-02-01,114.87833744556441
2011-02-02,114.87880954832103
2011-02-03,114.87931312666426
2011-02-04,114.87975375964612
2011-02-07,114.88117008537739
2011-02-08,114.88167367406818
2011-02-09,114.88214579053533
2011-02-10,114.88258643438222
2011-02-11,114.88296413055679
2011-02-14,114.88409722280575
2011-02-15,114.88450639904244
2011-02-16,114.88491557673646
2011-02-17,114.88529328056849
2011-02-18,114.88557655937383
2011-02-21,114.88652082438664
2011-02-22,114.88683558197793
2011-02-23,114.88721329212231
2011-02-24,114.88759100350848
2011-02-25,114.88800019218877
2011-02-28,114.88922776260179
2011-03-01,114.88969991011314
2011-03-02,114.89014058293472
2011-03-03,114.89054978069571
2011-03-04,114.8909589799141
2011-03-07,114.89209215101637
2011-03-08,114.89243840115711
2011-03-09,114.89278465234133
2011-03-10,114.8930994270938
2011-03-11,114.8933512475857
2011-03-14,114.8941067107172
2011-03-15,114.89439001125427
2011-03-16,114.89470479040499
2011-03-17,114.89501957041811
2011-03-18,114.89527139511854
2011-03-21,114.89593243640603
2011-03-22,114.89624721978257
2011-03-23,114.89656200402152
2011-03-24,114.89684531061275
2011-03-25,114.89712861790254
2011-03-28,114.89797854186764
2011-03-29,114.89832480974819
2011-03-30,114.89863959967917
2011-03-31,114.8989543904726
2011-04-01,114.89923770296286
2011-04-04,114.8998987670702
2011-04-05,114.90008764361613
2011-04-06,114.9003079999486
2011-04-07,114.90049687716723
2011-04-08,114.90062279551996
2011-04-11,114.90100055099217
2011-04-12,114.90115794962306
2011-04-13,114.90131534846957
2011-04-14,114.90150422734412
2011-04-15,114.90172458639331
2011-04-18,114.90238566480875
2011-04-19,114.90260602554837
2011-04-20,114.90279490654459
2011-04-21,114.90298378785128
2011-04-22,114.90317266946847
2011-04-25,114.9037393152515
2011-04-26,114.90395967858717
2011-04-27,114.90418004234546
2011-04-28,114.9043689259291
2011-04-29,114.90449484852518
2011-05-02,114.9048726167274
2011-05-03,114.9050300206625
2011-05-04,114.90512446315293
2011-05-05,114.90521890572099
2011-05-06,114.90528186748476
2011-05-09,114.90547075287962
2011-05-10,114.90556519573231
2011-05-11,114.90565963866261
2011-05-12,114.90575408167054
2011-05-13,114.90581704372757
2011-05-16,114.90610037313944
2011-05-17,114.90622629763298
2011-05-18,114.90635222226453
2011-05-19,114.90650962822647
2011-05-20,114.90666703440405
2011-05-23,114.90713925358364
2011-05-24,114.90732814203173
2011-05-25,114.90751703079033
2011-05-26,114.90770591985942
2011-05-27,114.90786332767576
2011-05-30,114.90833555177161
2011-05-31,114.90849296045045
2011-06-01,114.90868185112382
2011-06-02,114.90883926027703
2011-06-03,114.9089651877721
2011-06-06,114.90934297067133
2011-06-07,114.9095003807302
2011-06-08,114.90965779100469
2011-06-09,114.90978371939678
2011-06-10,114.90994113005941
2011-06-13,114.91041336269419
2011-06-14,114.91057077421934
2011-06-15,114.91072818596012
2011-06-16,114.91088559791655
2011-06-17,114.91104301008859
2011-06-20,114.91142079981903
2011-06-21,114.91151524756215
2011-06-22,114.91160969538291
2011-06-23,114.91167266064849
2011-06-24,114.91170414329855
2011-06-27,114.91189303925057
2011-06-28,114.91195600467141
2011-06-29,114.91205045285443
2011-06-30,114.91211341836153
2011-07-01,114.91220786667394
2011-07-04,114.912396763454
2011-07-05,114.91245972915085
2011-07-06,114.91252269488221
2011-07-07,114.91255417776516
2011-07-08,114.91264862643983
2011-07-11,114.91293197269671
2011-07-12,114.91302642168189
2011-07-13,114.9131208707447
2011-07-14,114.91315235379153
2011-07-15,114.91318383684698
2011-07-18,114.91337273523138
2011-07-19,114.913435701463
2011-07-20,114.91353015086221
2011-07-21,114.9135931171801
2011-07-22,114.91375053306108
2011-07-25,114.91422278135093
2011-07-26,114.91438019809446
2011-07-27,114.9146005818373
2011-07-28,114.91485244945503
2011-07-29,114.91507283410355
2011-08-01,114.9160173415515
2011-08-02,114.91633217995516
2011-08-03,114.91652108351492
2011-08-04,114.91658405147167
2011-08-05,114.91664701946293
2011-08-08,114.91674147150158
2011-08-09,114.91689889169538
2011-08-10,114.91699334394104
2011-08-11,114.91705631215657
2011-08-12,114.91715076453163
2011-08-15,114.917339669437
2011-08-16,114.91740263784229
2011-08-17,114.917497090502
2011-08-18,114.91752857474778
2011-08-19,114.91756005900218
2011-08-22,114.91774896458037
2011-08-23,114.91778044889516
2011-08-24,114.91781193321857
2011-08-25,114.91787490188264
2011-08-26,114.91790638623193
2011-08-29,114.91800083930568
2011-08-30,114.91806380807326
2011-08-31,114.9180952924743
2011-09-01,114.91815826129364
2011-09-02,114.91822123014748
2011-09-05,114.91841013681253
2011-09-06,114.91847310580438
2011-09-07,114.91853607483074
2011-09-08,114.9185990438916
2011-09-09,114.91866201298697
2011-09-12,114.91875646668178
2011-09-13,114.9187879512726
2011-09-14,114.91881943587205
2011-09-15,114.91885092048012
2011-09-16,114.91888240509682
2011-09-19,114.91897685897278
2011-09-20,114.91900834362399
2011-09-21,114.91903982828381
2011-09-22,114.91907131295227
2011-09-23,114.91907131295227
2011-09-26,114.9191657669835
2011-09-27,114.91922873638939
2011-09-28,114.9192602211096
2011-09-29,114.91932319056724
2011-09-30,114.91938616005939
2011-10-03,114.91957506863939
2011-10-04,114.91963803826955
2011-10-05,114.9196695231019
2011-10-06,114.9196695231019
2011-10-07,114.91970100794288
2011-10-10,114.91979546249165
2011-10-11,114.91982694736713
2011-10-12,114.91988991713531
2011-10-13,114.91995288693799
2011-10-14,114.92001585677518
2011-10-17,114.9202047663903
2011-10-18,114.92033070634072
2011-10-19,114.92045664642916
2011-10-20,114.920551101599
2011-10-21,114.9206455568465
2011-10-24,114.92083446749673
2011-10-25,114.92089743781699
2011-10-26,114.92092892299438
2011-10-27,114.92099189336639
2011-10-28,114.92105486377291
2011-10-31,114.92114931943445
2011-11-01,114.92118080468084
2011-11-02,114.92121228993587
2011-11-03,114.92124377519951
2011-11-04,114.92127526047179
2011-11-07,114.92136971631447
2011-11-08,114.92140120162125
2011-11-09,114.92143268693665
2011-11-10,114.92146417226068
2011-11-11,114.92149565759334
2011-11-14,114.92159011361717
2011-11-15,114.92162159898433
2011-11-16,114.92165308436012
2011-11-17,114.92168456974453
2011-11-18,114.92174754053059
2011-11-21,114.92184199676144
2011-11-22,114.92190496763376
2011-11-23,114.92196793854059
2011-11-24,114.92203090948192
2011-11-25,114.92209388045775
2011-11-28,114.92228279348879
2011-11-29,114.92237725015958
2011-11-30,114.92244022132519
2011-12-01,114.92247170692526
2011-12-02,114.92250319253397
2011-12-05,114.92269210623785
2011-12-06,114.92272359190693
2011-12-07,114.92275507758464
2011-12-08,114.92281804895728
2011-12-09,114.92284953466087
2011-12-12,114.92294399179748
2011-12-13,114.92297547753557
2011-12-14,114.92300696328229
2011-12-15,114.92303844903763
2011-12-16,114.92303844903763
2011-12-19,114.92303844903763
2011-12-20,114.9230699348016
2011-12-21,114.9231014205742
2011-12-22,114.92313290635542
2011-12-23,114.92316439214527
2011-12-26,114.92325884954066
2011-12-27,114.92329033536501
2011-12-28,114.92335330703094
2011-12-29,114.92338479288117
2011-12-30,114.92344776459885
2012-01-02,114.92363667985546
2012-01-03,114.92369965171117
2012-01-04,114.92376262360139
2012-01-05,114.92382559552611
2012-01-06,114.92388856748533
2012-01-09,114.92407748346655
2012-01-10,114.92410896951519
2012-01-11,114.92417194162968
2012-01-12,114.92423491377869
2012-01-13,114.92432937205396
2012-01-16,114.92461274711268
2012-01-17,114.9247072056985
2012-01-18,114.92480166436195
2012-01-19,114.92489612310305
2012-01-20,114.92505355446761
2012-01-23,114.92552584920824
2012-01-24,114.92565179498999
2012-01-25,114.92577774090975
2012-01-26,114.92590368696754
2012-01-27,114.92606111971232
2012-01-30,114.9266278783699
2012-01-31,114.92678531210672
2012-02-01,114.9269742328497
2012-02-02,114.92716315390324
2012-02-03,114.92741504905536
2012-02-06,114.92817073616801
2012-02-07,114.92842263352854
2012-02-08,114.92867453144116
2012-02-09,114.92895791721396
2012-02-10,114.92924130368553
2012-02-13,114.93009146519653
2012-02-14,114.93043782985575
2012-02-15,114.93081568334998
2012-02-16,114.93116205019177
2012-02-17,114.9314769300878
2012-02-20,114.9323271081363
2012-02-21,114.93261050291547
2012-02-22,114.93286241000698
2012-02-23,114.93314580610605
2012-02-24,114.93342920290392
