Date,GOOGL
2008-09-15,10.73160047775356
2008-09-16,10.856878159345236
2008-09-17,10.619586485089796
2008-09-18,10.656011024385062
2008-09-19,11.30418853471064
2008-09-22,11.00469534052847
2008-09-23,10.76578473037057
2008-09-24,10.837576635121243
2008-09-25,10.986140101109946
2008-09-26,10.692311589950052
2008-09-29,9.991830587322315
2008-09-30,10.048928541927848
2008-10-01,10.22980754094688
2008-10-02,9.939094410153025
2008-10-03,9.836790971294736
2008-10-06,9.204865598324432
2008-10-07,8.964212576051283
2008-10-08,8.426741571514285
2008-10-09,8.366781595952714
2008-10-10,8.077933645519366
2008-10-13,9.118753846678015
2008-10-14,9.387924820267589
2008-10-15,8.665091687613348
2008-10-16,8.416467318724735
2008-10-17,9.346269196953221
2008-10-20,9.337489957786392
2008-10-21,9.220929669264734
2008-10-22,8.881151621256947
2008-10-23,8.729287612984642
2008-10-24,8.349533663513048
2008-10-27,8.299283872344933
2008-10-28,8.75207604700615
2008-10-29,9.010723867446867
2008-10-30,9.081457094133528
2008-10-31,8.977038828663213
2008-11-03,8.769946819624
2008-11-04,8.95518416939433
2008-11-05,8.807864404509639
2008-11-06,8.352333729994404
2008-11-07,8.285836552805797
2008-11-10,8.005332408516075
2008-11-11,7.701978323444992
2008-11-12,7.430067819320738
2008-11-13,7.452171801671275
2008-11-14,7.725950621570797
2008-11-17,7.541708892965598
2008-11-18,7.397503262273519
2008-11-19,7.187482879418878
2008-11-20,6.7023777033556255
2008-11-21,6.485571410448921
2008-11-24,6.510788976646795
2008-11-25,6.87846371891184
2008-11-26,7.123288707092868
2008-11-28,7.274218734356275
2008-12-01,6.886682084647722
2008-12-02,6.756984670972903
2008-12-03,6.824106195431277
2008-12-04,6.868624820068413
2008-12-05,6.869496969945726
2008-12-08,7.3692976066081695
2008-12-09,7.588033917522676
2008-12-10,7.7050918488588085
2008-12-11,7.565618456577323
2008-12-12,7.608395119427409
2008-12-15,7.772399854895628
2008-12-16,7.9734532436758645
2008-12-17,7.897863940980544
2008-12-18,7.823208016824268
2008-12-19,7.770345394726808
2008-12-22,7.507899037343327
2008-12-23,7.462009347056299
2008-12-24,7.5287574209259125
2008-12-26,7.521597612284097
2008-12-29,7.413256081140415
2008-12-30,7.530501677244605
2008-12-31,7.630312028511883
2009-01-02,7.828189033838349
2009-01-05,8.065108134406852
2009-01-06,8.307567349831407
2009-01-07,8.09437118061988
2009-01-08,8.007262808444498
2009-01-09,7.9915105214157345
2009-01-12,7.834043039656603
2009-01-13,7.827193254430877
2009-01-14,7.612005501208912
2009-01-15,7.390405524781315
2009-01-16,7.52558229384336
2009-01-20,7.248503856495924
2009-01-21,7.367678734249117
2009-01-22,7.528072379628046
2009-01-23,7.908573663267522
2009-01-26,8.077498735377686
2009-01-27,8.194494679631248
2009-01-28,8.56322575429213
2009-01-29,8.549092404773557
2009-01-30,8.517959221566564
2009-02-02,8.41733956962767
2009-02-03,8.467089288819968
2009-02-04,8.5718804980863
2009-02-05,8.636200386557341
2009-02-06,9.071930465265583
2009-02-09,9.329458917162995
2009-02-10,9.152190726109765
2009-02-11,8.934948840398404
2009-02-12,8.91203410316153
2009-02-13,8.954250048109746
2009-02-17,8.567335606908037
2009-02-18,8.681280182698071
2009-02-19,8.72530134303316
2009-02-20,8.520450598650754
2009-02-23,8.445670091080725
2009-02-24,8.449219692584053
2009-02-25,8.56148218000389
2009-02-26,8.547659550147241
2009-02-27,8.380041697032064
2009-03-02,8.263731922543904
2009-03-03,8.166599182289803
2009-03-04,8.010127072705696
2009-03-05,7.744754918861391
2009-03-06,7.597747386260317
2009-03-09,7.3901556792920955
2009-03-10,7.541335859970812
2009-03-11,7.8062719072321745
2009-03-12,7.968160972143732
2009-03-13,8.07581774064846
2009-03-16,8.057075296517159
2009-03-17,8.156387997359706
2009-03-18,8.318338993950597
2009-03-19,8.250096740468727
2009-03-20,8.21765568947325
2009-03-23,8.496913869060078
2009-03-24,8.664219054844708
2009-03-25,8.605378698565836
2009-03-26,8.80475190465672
2009-03-27,8.687008228881552
2009-03-30,8.499779148506441
2009-03-31,8.696410086455701
2009-04-01,8.677980370991158
2009-04-02,9.065081500563268
2009-04-03,9.115578139071962
2009-04-06,9.130895747893424
2009-04-07,8.968071950691503
2009-04-08,9.007921712633937
2009-04-09,9.231390467406433
2009-04-13,9.332509053683482
2009-04-14,9.267752838448022
2009-04-15,9.288798762486197
2009-04-16,9.614691378920536
2009-04-17,9.731314873775426
2009-04-20,9.538916668052035
2009-04-21,9.452057097525955
2009-04-22,9.55529245901885
2009-04-23,9.60784366368916
2009-04-24,9.646199288195941
2009-04-27,9.604543106607313
2009-04-28,9.576649477525905
2009-04-29,9.702362518095578
2009-04-30,9.901859021206667
2009-05-01,9.824526772047705
2009-05-04,9.945819606868469
2009-05-05,9.994882239338871
2009-05-06,10.084046436663062
2009-05-07,9.95117154910398
2009-05-08,10.057708321749342
2009-05-11,10.111692277836152
2009-05-12,10.056525881312844
2009-05-13,9.765435738126406
2009-05-14,9.670982232582805
2009-05-15,9.740095405825377
2009-05-18,9.802234925315954
2009-05-19,9.897748870246037
2009-05-20,9.962005867521084
2009-05-21,9.896877884371698
2009-05-22,9.842893532304137
2009-05-26,9.908271922476604
2009-05-27,10.135911713862619
2009-05-28,10.182237473206227
2009-05-29,10.318970586640427
2009-06-01,10.544058727414086
2009-06-02,10.634903897738514
2009-06-03,10.67288386800045
2009-06-04,10.904571681840634
2009-06-05,11.059425136870601
2009-06-08,10.916964054088512
2009-06-09,10.874311458202675
2009-06-10,10.79293219476111
2009-06-11,10.72742896856815
2009-06-12,10.588827116573015
2009-06-15,10.421707556071446
2009-06-16,10.409566783575983
2009-06-17,10.352345353947799
2009-06-18,10.344873188124316
2009-06-19,10.419031975685053
2009-06-22,10.234353310141236
2009-06-23,10.111007073679298
2009-06-24,10.19163881278927
2009-06-25,10.24369381815203
2009-06-26,10.462617042252791
2009-06-29,10.58614945384618
2009-06-30,10.529115235319901
2009-07-01,10.508693021278102
2009-07-02,10.24954550160751
2009-07-06,10.139276099424867
2009-07-07,10.024893836926687
2009-07-08,10.003162806194293
2009-07-09,10.1912656580686
2009-07-10,10.274016538051596
2009-07-13,10.461558418553434
2009-07-14,10.560124066031195
2009-07-15,10.802956925744553
2009-07-16,10.953201564854353
2009-07-17,10.743369075204804
2009-07-20,10.704266554484624
2009-07-21,10.687516734500624
2009-07-22,10.643495574781813
2009-07-23,10.78882226103219
2009-07-24,11.008555602001175
2009-07-27,11.053259955531516
2009-07-28,10.957122816536565
2009-07-29,10.85376566280507
2009-07-30,11.097655705412016
2009-07-31,11.133956733286931
2009-08-03,11.223182168408101
2009-08-04,11.242109167005655
2009-08-05,11.281959484727459
2009-08-06,11.257924600684897
2009-08-07,11.376913626155458
2009-08-10,11.356802677632341
2009-08-11,11.314898185389348
2009-08-12,11.398582453357708
2009-08-13,11.506922569296195
2009-08-14,11.474483049368295
2009-08-17,11.154752776408342
2009-08-18,11.085639687957467
2009-08-19,11.005440908491684
2009-08-20,11.368445699797835
2009-08-21,11.578277778883065
2009-08-24,11.64720645865927
2009-08-25,11.72802507480154
2009-08-26,11.708661726729911
2009-08-27,11.605862190637687
2009-08-28,11.642036316610518
2009-08-31,11.464955388144137
2009-09-01,11.43606589731258
2009-09-02,11.330651128269729
2009-09-03,11.373239218793383
2009-09-04,11.439614680114552
2009-09-08,11.492476724643783
2009-09-09,11.507171251714622
2009-09-10,11.64683172193947
2009-09-11,11.727403288595307
2009-09-14,11.783503262168137
2009-09-15,11.85672692082088
2009-09-16,12.054107432050898
2009-09-17,12.246318750796576
2009-09-18,12.306280258844422
2009-09-21,12.265307896392189
2009-09-22,12.451606512494719
2009-09-23,12.477569981601764
2009-09-24,12.40098294985793
2009-09-25,12.320350579017017
2009-09-28,12.379315596091262
2009-09-29,12.395816097065168
2009-09-30,12.348557526194565
2009-10-01,12.226766909958885
2009-10-02,12.095949679441864
2009-10-05,12.153731392262644
2009-10-06,12.337847553691718
2009-10-07,12.660566632533577
2009-10-08,12.89094577267231
2009-10-09,12.882043794792581
2009-10-12,13.029174561201327
2009-10-13,13.071515506289478
2009-10-14,13.283338756923573
2009-10-15,13.248907185691639
2009-10-16,13.676230688070946
2009-10-19,13.742544427395558
2009-10-20,13.679656584598169
2009-10-21,13.756552622495505
2009-10-22,13.742417679932359
2009-10-23,13.810535359611084
2009-10-26,13.83830703642311
2009-10-27,13.685696169702007
2009-10-28,13.551453275914655
2009-10-29,13.616643974691959
2009-10-30,13.51477727715936
2009-11-02,13.31702522142778
2009-11-03,13.281721168109106
2009-11-04,13.46820521439788
2009-11-05,13.602197967593565
2009-11-06,13.673988899240834
2009-11-09,13.914769305024983
2009-11-10,14.073543853059945
2009-11-11,14.198882756193733
2009-11-12,14.17030271530158
2009-11-13,14.199255329555987
2009-11-16,14.327458662035191
2009-11-17,14.343212985859882
2009-11-18,14.34676239665529
2009-11-19,14.263389547979365
2009-11-20,14.199256319887777
2009-11-23,14.453546130209402
2009-11-24,14.48554972699148
2009-11-25,14.581811989133978
2009-11-27,14.35323698435506
2009-11-30,14.472910566682014
2009-12-01,14.64606916277872
2009-12-02,14.680439373912005
2009-12-03,14.639905316687686
2009-12-04,14.644948412456369
2009-12-07,14.570914880997154
2009-12-08,14.58996750046651
2009-12-09,14.628696040475296
2009-12-10,14.738470947038461
2009-12-11,14.742268336376156
2009-12-14,14.825267250137898
2009-12-15,14.78049824607373
2009-12-16,14.902288215445378
2009-12-17,14.830123505576706
2009-12-18,14.858766457606109
2009-12-21,14.892513653512529
2009-12-22,14.961067798542308
2009-12-23,15.135968274136294
2009-12-24,15.337083931957427
2009-12-28,15.497727070360579
2009-12-29,15.486957464086446
2009-12-30,15.453955764334703
2009-12-31,15.504638834946777
2010-01-04,15.612606479066638
2010-01-05,15.569643232470098
2010-01-06,15.35663586547933
2010-01-07,14.981864576839662
2010-01-08,14.858765705294022
2010-01-11,14.968912172893173
2010-01-12,14.783488157563344
2010-01-13,14.481938913395329
2010-01-14,14.636978096942924
2010-01-15,14.600739726627427
2010-01-19,14.54214921430341
2010-01-20,14.493146264898769
2010-01-21,14.479635200149293
2010-01-22,13.822616240999999
2010-01-25,13.523808058407996
2010-01-26,13.488316656079006
2010-01-27,13.488627541893168
2010-01-28,13.426674422917
2010-01-29,13.29373750559959
2010-02-01,13.285643572622462
2010-02-02,13.25401266600876
2010-02-03,13.323562902162934
2010-02-04,13.24585709724584
2010-02-05,13.173068857357887
2010-02-08,13.321569746751441
2010-02-09,13.403012625458397
2010-02-10,13.287324303901416
2010-02-11,13.322878694055472
2010-02-12,13.285706441661747
2010-02-16,13.428043314673848
2010-02-17,13.456809201256789
2010-02-18,13.46110670226458
2010-02-19,13.480470844308973
2010-02-22,13.565337612755044
2010-02-23,13.411792083313909
2010-02-24,13.289814519769017
2010-02-25,13.088325380338537
2010-02-26,13.134463801058118
2010-03-01,13.218336313915056
2010-03-02,13.43184250347487
2010-03-03,13.542922229498723
2010-03-04,13.719566681250768
2010-03-05,14.029086638538127
2010-03-08,14.031079111091403
2010-03-09,13.954803722097973
2010-03-10,14.202120891451477
2010-03-11,14.419363379335524
2010-03-12,14.53959618100312
2010-03-15,14.042659668170225
2010-03-16,14.04826381152867
2010-03-17,14.131388437920354
2010-03-18,14.087553635469536
2010-03-19,13.980208098325734
2010-03-22,13.91458157877754
2010-03-23,13.73781173676494
2010-03-24,13.713154178459357
2010-03-25,14.025537051819873
2010-03-26,14.043034173105049
2010-03-29,14.01420536764143
2010-03-30,14.055984362397457
2010-03-31,14.101251950055634
2010-04-01,14.191098880422203
2010-04-05,14.232443693607538
2010-04-06,14.15884635587735
2010-04-07,14.080891559759051
2010-04-08,14.07628415023942
2010-04-09,14.112210091856717
2010-04-12,14.198261257691733
2010-04-13,14.44115574530615
2010-04-14,14.665932101124609
2010-04-15,14.7791914730898
2010-04-16,13.894967707807616
2010-04-19,13.684823424730428
2010-04-20,13.822367123511132
2010-04-21,13.842540406808466
2010-04-22,13.666580246751295
2010-04-23,13.59759015608656
2010-04-26,13.391991418248391
2010-04-27,13.222383214258944
2010-04-28,13.182408406527998
2010-04-29,13.253326788086106
2010-04-30,13.19984165490453
2010-05-03,13.169643990917857
2010-05-04,12.850474946103219
2010-05-05,12.620654354941998
2010-05-06,12.359203371628084
2010-05-07,12.326951032263787
2010-05-10,12.895305580796052
2010-05-11,12.781858648358945
2010-05-12,12.648923312704968
2010-05-13,12.825006608489943
2010-05-14,12.605772665257152
2010-05-17,12.586596015857175
2010-05-18,12.555151696601246
2010-05-19,12.315183705491917
2010-05-20,11.951495477374705
2010-05-21,11.771237747429288
2010-05-24,11.982750468956333
2010-05-25,11.747390018151021
2010-05-26,11.969177822764786
2010-05-27,12.133992648557932
2010-05-28,12.17166262529544
2010-06-01,12.041902333877013
2010-06-02,12.17514895471681
2010-06-03,12.474207182976073
2010-06-04,12.480309868203136
2010-06-07,12.257713026192059
2010-06-08,12.073221621926894
2010-06-09,11.96805587883928
2010-06-10,12.027830999727573
2010-06-11,12.087667218260762
2010-06-14,12.175024310665393
2010-06-15,12.226643956771321
2010-06-16,12.43772034337174
2010-06-17,12.49089493187739
2010-06-18,12.47875286604045
2010-06-21,12.293078859185231
2010-06-22,12.194451788465264
2010-06-23,12.04196550218685
2010-06-24,11.897385888251053
2010-06-25,11.817562407020201
2010-06-28,11.775720754687834
2010-06-29,11.415456074879
2010-06-30,11.222995460260083
2010-07-01,11.001020433115572
2010-07-02,10.936514188612293
2010-07-06,10.967149787310273
2010-07-07,11.053136551910747
2010-07-08,11.314151092145524
2010-07-09,11.677715428459774
2010-07-12,11.822357021640132
2010-07-13,12.108774731573217
2010-07-14,12.213317803728469
2010-07-15,12.223405336335988
2010-07-16,11.573857937147693
2010-07-19,11.546149146306172
2010-07-20,11.74446205656297
2010-07-21,11.97123290159282
2010-07-22,12.076273568886743
2010-07-23,12.08828941059485
2010-07-26,12.164626465937616
2010-07-27,12.271660339645024
2010-07-28,12.186544311701496
2010-07-29,12.074092420872784
2010-07-30,12.023346857025244
2010-08-02,12.201549820676156
2010-08-03,12.20111329172477
2010-08-04,12.431493813436937
2010-08-05,12.61579855649272
2010-08-06,12.499113242000298
2010-08-09,12.543010592510319
2010-08-10,12.519162334970115
2010-08-11,12.32203232113854
2010-08-12,12.16163888786199
2010-08-13,12.157528227097092
2010-08-16,12.077144769923649
2010-08-17,12.202545684388623
2010-08-18,12.110581419352066
2010-08-19,11.822482196735354
2010-08-20,11.597456230878764
2010-08-23,11.528653520107063
2010-08-24,11.32212146373394
2010-08-25,11.28507313543306
2010-08-26,11.299456845809662
2010-08-27,11.326168279711302
2010-08-30,11.35723838479411
2010-08-31,11.226358036266474
2010-09-01,11.411596301852864
2010-09-02,11.523734265438613
2010-09-03,11.706668459173585
2010-09-07,11.57821715785333
2010-09-08,11.660841023572342
2010-09-09,11.86139685711523
2010-09-10,11.89277911873815
2010-09-13,11.998753658052749
2010-09-14,12.000122792850592
2010-09-15,11.960958068538867
2010-09-16,11.972725883496905
2010-09-17,12.118488779626102
2010-09-20,12.473211650620629
2010-09-21,12.776939388993972
2010-09-22,12.8161039845216
2010-09-23,12.820836242898231
2010-09-24,13.045239208593776
2010-09-27,13.231037256651364
2010-09-28,13.154637649028096
2010-09-29,13.157751938304017
2010-09-30,13.111364336103998
2010-10-01,13.133157963578524
2010-10-04,13.040756398681651
2010-10-05,13.282094998837412
2010-10-06,13.346476402170204
2010-10-07,13.278358883076606
2010-10-08,13.28944061918817
2010-10-11,13.443546835088101
2010-10-12,13.482151438497295
2010-10-13,13.57449102007478
2010-10-14,13.495725820593213
2010-10-15,14.905962542576553
2010-10-18,15.183289754865731
2010-10-19,15.157513484117064
2010-10-20,15.198857138622817
2010-10-21,15.226875581960115
2010-10-22,15.250661347656658
2010-10-25,15.390632586919022
2010-10-26,15.34181797310291
2010-10-27,15.345616711498964
2010-10-28,15.397667303753993
2010-10-29,15.334345135041737
2010-11-01,15.333349554644068
2010-11-02,15.37226502016087
2010-11-03,15.398165859191039
2010-11-04,15.572010108295148
2010-11-05,15.534215386529732
2010-11-08,15.587451987728102
2010-11-09,15.604698053244595
2010-11-10,15.475748634475359
2010-11-11,15.385340109200758
2010-11-12,15.16392646556378
2010-11-15,14.922399779737484
2010-11-16,14.680936510273558
2010-11-17,14.566369588697627
2010-11-18,14.782304475012582
2010-11-19,14.79450853098538
2010-11-22,14.662630934958273
2010-11-23,14.552734611212001
2010-11-24,14.731432867795933
2010-11-26,14.697250858984065
2010-11-29,14.57639456703917
2010-11-30,14.057293060298356
2010-12-01,14.080081119585405
2010-12-02,14.191161358861716
2010-12-03,14.239541300075881
2010-12-06,14.430133356601562
2010-12-07,14.678385020982617
2010-12-08,14.686542154299216
2010-12-09,14.756527558664363
2010-12-10,14.7544716266538
2010-12-13,14.874020508345717
2010-12-14,14.836287783713452
2010-12-15,14.75739926638166
2010-12-16,14.734360444021096
2010-12-17,14.707151196133136
2010-12-20,14.795691294176253
2010-12-21,14.968288799169613
2010-12-22,15.06666861260412
2010-12-23,15.053155920239453
2010-12-27,14.995873653430138
2010-12-28,14.961316056012818
2010-12-29,14.970531176059609
2010-12-30,14.916049127168087
2010-12-31,14.826262411603356
2011-01-03,14.961627350155675
2011-01-04,15.030991026021542
2011-01-05,15.065112021497637
2011-01-06,15.27145774637712
2011-01-07,15.321706774777326
2011-01-10,15.27332436118227
2011-01-11,15.360868672790486
2011-01-12,15.381543137507315
2011-01-13,15.363795962624112
2011-01-14,15.45993370536204
2011-01-18,15.771382483333038
2011-01-19,15.855689896325892
2011-01-20,15.668022767065256
2011-01-21,15.594239639103437
2011-01-24,15.1451222982634
2011-01-25,15.288019312793384
2011-01-26,15.408066801612211
2011-01-27,15.364667491098963
2011-01-28,15.193751495552348
2011-01-31,14.96835204504496
2011-02-01,15.142755160111111
2011-02-02,15.222953988008053
2011-02-03,15.175257272580456
2011-02-04,15.18752427945224
2011-02-07,15.267659435272222
2011-02-08,15.36354610750677
2011-02-09,15.349288673429731
2011-02-10,15.313425320331916
2011-02-11,15.418589275347943
2011-02-14,15.573504950922665
2011-02-15,15.595234783752696
2011-02-16,15.55656814126629
2011-02-17,15.529109479643136
2011-02-18,15.637450870720565
2011-02-22,15.33546558239578
2011-02-23,15.194808851539307
2011-02-24,15.159317651608209
2011-02-25,15.23073669468872
2011-02-28,15.241819308569767
2011-03-01,15.174323871469717
2011-03-02,14.954654291187527
2011-03-03,15.145496230167701
2011-03-04,15.056457039717433
2011-03-07,14.837097117676594
2011-03-08,14.778070234111622
2011-03-09,14.7133778740338
2011-03-10,14.51898652651736
2011-03-11,14.372352766968888
2011-03-14,14.253054097432361
2011-03-15,14.031763670477568
2011-03-16,13.985812669016138
2011-03-17,14.043095326113185
2011-03-18,14.03095353445558
2011-03-21,14.293151619743632
2011-03-22,14.360335189527653
2011-03-23,14.39439383514976
2011-03-24,14.56693008461285
2011-03-25,14.524964026548933
2011-03-28,14.427581547257756
2011-03-29,14.3995624127272
2011-03-30,14.522037796467997
2011-03-31,14.56786429068599
2011-04-01,14.722592797729499
2011-04-04,14.685296326735962
2011-04-05,14.304359792139621
2011-04-06,14.255667207814769
2011-04-07,14.386673372216443
2011-04-08,14.48280927227307
2011-04-11,14.349999802588965
2011-04-12,14.262205100083191
2011-04-13,14.32801912713759
2011-04-14,14.353610636418978
2011-04-15,13.398156435117523
2011-04-18,13.075126632299717
2011-04-19,13.095922693769861
2011-04-20,13.074627057380958
2011-04-21,13.095921496324328
2011-04-25,13.07132819328234
2011-04-26,13.212544188623784
2011-04-27,13.375864766558658
2011-04-28,13.382963812436133
2011-04-29,13.490993229386756
2011-05-02,13.493484041747978
2011-05-03,13.34124696651772
2011-05-04,13.343238467647847
2011-05-05,13.318768745624258
2011-05-06,13.3875095896446
2011-05-09,13.338816419756139
2011-05-10,13.47804174460618
2011-05-11,13.404570059112853
2011-05-12,13.313102772835963
2011-05-13,13.257002190215594
2011-05-16,13.003396043896803
2011-05-17,13.02668458538944
2011-05-18,13.17138789948341
2011-05-19,13.263914289816984
2011-05-20,13.143802479963808
2011-05-23,12.87880433289083
2011-05-24,12.955701967933786
2011-05-25,12.932539290543296
2011-05-26,12.907197311652329
2011-05-27,12.93534097527037
2011-05-31,13.116532659509726
2011-06-01,13.151275546234007
2011-06-02,13.127988628399363
2011-06-03,13.039385975939526
2011-06-06,13.017530958196872
2011-06-07,12.985589229407747
2011-06-08,12.905764923476198
2011-06-09,12.903586273227479
2011-06-10,12.761623959956909
2011-06-13,12.62171427561362
2011-06-14,12.687029324486337
2011-06-15,12.558452185988916
2011-06-16,12.492949057098425
2011-06-17,12.345194525933422
2011-06-20,12.048503764363517
2011-06-21,12.196817547031356
2011-06-22,12.188598834624148
2011-06-23,11.948256071283321
2011-06-24,11.888419424749994
2011-06-27,11.947384415700007
2011-06-28,12.190840990433575
2011-06-29,12.370411397917152
2011-06-30,12.55596094788458
2011-07-01,12.797487883426529
2011-07-05,13.190440271139822
2011-07-06,13.327236556933563
2011-07-07,13.537380287129206
2011-07-08,13.261547508728734
2011-07-11,13.18110146681054
2011-07-12,13.247413647403029
2011-07-13,13.42268869458317
2011-07-14,13.304697337114218
2011-07-15,14.841020525351652
2011-07-18,14.82825475601369
2011-07-19,14.936721538423928
2011-07-20,14.916859695874075
2011-07-21,14.962810335759835
2011-07-22,15.238644032236712
2011-07-25,15.384093174096565
2011-07-26,15.474627513695177
2011-07-27,15.255517359982889
2011-07-28,15.162182337634531
2011-07-29,15.109008654860538
2011-08-01,15.146989113499362
2011-08-02,14.941330032147945
2011-08-03,14.831929694243417
2011-08-04,14.621909839384976
2011-08-05,14.405478267997896
2011-08-08,13.837434692012977
2011-08-09,14.009784239217721
2011-08-10,13.836750443748542
2011-08-11,13.902874777367835
2011-08-12,14.097827205938616
2011-08-15,13.833387967844542
2011-08-16,13.537443717357283
2011-08-17,13.372254163840443
2011-08-18,12.787523882866257
2011-08-19,12.428006835486684
2011-08-22,12.476013196310113
2011-08-23,12.71940558259028
2011-08-24,13.012425248235193
2011-08-25,13.11292122105119
2011-08-26,13.016097933986268
2011-08-29,13.36608919668853
2011-08-30,13.403697565905318
2011-08-31,13.499025487232615
2011-09-01,13.376362338948795
2011-09-02,13.062921953939197
2011-09-06,12.865418386304832
2011-09-07,13.248845175846625
2011-09-08,13.323189493999301
2011-09-09,13.150903359257715
2011-09-12,13.060494295419451
2011-09-13,13.192682769141177
2011-09-14,13.246416361987341
2011-09-15,13.434269717294917
2011-09-16,13.582833473614091
2011-09-19,13.525799383546456
2011-09-20,13.680963520152723
2011-09-21,13.578413881642124
2011-09-22,13.011428772851884
2011-09-23,12.969711671846529
2011-09-26,13.108749118726514
2011-09-27,13.453198543049616
2011-09-28,13.337510176238109
2011-09-29,13.201710271914463
2011-09-30,12.911431591703067
2011-10-03,12.5299978459501
2011-10-04,12.303353365057056
2011-10-05,12.388345551343374
2011-10-06,12.702284181579031
2011-10-07,12.843687908207816
2011-10-10,13.218958105653718
2011-10-11,13.42991096199293
2011-10-12,13.676417612549129
2011-10-13,13.79814557927273
2011-10-14,14.80858031370808
2011-10-17,14.544827200758023
2011-10-18,14.574090594698031
2011-10-19,14.5657473442117
2011-10-20,14.532436284852412
2011-10-21,14.691086385567216
2011-10-24,14.754348380963036
2011-10-25,14.657837463298673
2011-10-26,14.56313290386935
2011-10-27,14.900545723790652
2011-10-28,14.888840538842953
2011-10-31,14.813373789373692
2011-11-01,14.451740424229795
2011-11-02,14.558524329668984
2011-11-03,14.730125093149457
2011-11-04,14.830310666997201
2011-11-07,14.960132870369527
2011-11-08,15.188333708817538
2011-11-09,15.026134217273203
2011-11-10,14.934355158101551
2011-11-11,15.070218237396155
2011-11-14,15.23534363783059
2011-11-15,15.304332572779602
2011-11-16,15.27021108035674
2011-11-17,15.068037648998114
2011-11-18,14.913247571421095
2011-11-21,14.503296981722665
2011-11-22,14.446759172018487
2011-11-23,14.294895096652592
2011-11-25,14.095460875232117
2011-11-28,14.525647926039582
2011-11-29,14.585547452346677
2011-11-30,14.874706571102445
2011-12-01,15.122706654898439
2011-12-02,15.42718212942713
2011-12-05,15.613477935231753
2011-12-06,15.538947007755805
2011-12-07,15.496669906499086
2011-12-08,15.440693430436195
2011-12-09,15.51366721430858
2011-12-12,15.527241560557876
2011-12-13,15.652143856083377
2011-12-14,15.421330306120776
2011-12-15,15.471265118203444
2011-12-16,15.572882142764824
2011-12-19,15.555883899351635
2011-12-20,15.679541477899964
2011-12-21,15.607375915532018
2011-12-22,15.668271518464065
2011-12-23,15.755379959164639
2011-12-27,15.870010969564502
2011-12-28,15.974365522025149
2011-12-29,15.952819995410158
2011-12-30,16.043790705211634
2012-01-03,16.430893645374155
2012-01-04,16.58848434491152
2012-01-05,16.446271954912525
2012-01-06,16.30692307781132
2012-01-09,15.797782417213314
2012-01-10,15.588634865557427
2012-01-11,15.566032936078901
2012-01-12,15.692305324585732
2012-01-13,15.561611511225928
2012-01-17,15.679666294497089
2012-01-18,15.663726147797592
2012-01-19,15.896284818833461
2012-01-20,14.627389250204525
2012-01-23,14.590777797602975
2012-01-24,14.52596022134238
2012-01-25,14.271670765097467
2012-01-26,14.190850543827768
2012-01-27,14.323474879259019
2012-01-30,14.377832477120421
2012-01-31,14.459523141755204
2012-02-01,14.51026862711805
2012-02-02,14.560455551856418
2012-02-03,14.769913762769903
2012-02-06,14.999234822004082
2012-02-07,15.11212068603111
2012-02-08,15.15888138568397
2012-02-09,15.23609177111307
2012-02-10,15.104960759959068
2012-02-13,15.23347584760414
2012-02-14,15.180551375445326
2012-02-15,15.155145679398128
2012-02-16,15.04244698314709
2012-02-17,15.0658581617622
2012-02-21,15.184099622824382
2012-02-22,15.213737942659803
2012-02-23,15.076817410483056
2012-02-24,15.157824995640519
2012-02-27,15.151037323455972
2012-02-28,15.29125773656872
2012-02-29,15.428924786895768
2012-03-01,15.494676852041131
2012-03-02,15.48882367695462
2012-03-05,15.37039658958922
2012-03-06,15.041076402193672
2012-03-07,15.148421121016314
2012-03-08,15.161685031964216
2012-03-09,15.068723012015013
2012-03-12,15.01461564058324
2012-03-13,15.254458137081134
2012-03-14,15.362176824867884
2012-03-15,15.417158194839974
2012-03-16,15.515722887983856
2012-03-19,15.663415394808364
2012-03-20,15.738940151822813
2012-03-21,15.905500648773431
2012-03-22,15.966894487603602
2012-03-23,16.055558300440268
2012-03-26,16.085259673930725
2012-03-27,16.14123317182042
2012-03-28,16.29758136593975
2012-03-29,16.205930187202714
2012-03-30,16.110913330851893
2012-04-02,16.00226015339691
2012-04-03,16.030840415093472
2012-04-04,15.838316426930408
2012-04-05,15.750274905419456
2012-04-09,15.690375094960906
2012-04-10,15.68719957925928
2012-04-11,15.798031405518884
2012-04-12,16.106429946427404
2012-04-13,15.84441841465337
2012-04-16,15.28316325558437
2012-04-17,15.210251069767445
2012-04-18,15.137277232183067
2012-04-19,15.069656131077403
2012-04-20,14.974639690730688
2012-04-23,14.813747329042322
2012-04-24,14.965113942068022
2012-04-25,15.117600370086736
2012-04-26,15.280299398408669
2012-04-27,15.300596745742723
2012-04-30,15.158571221096418
2012-05-01,15.068161745295008
2012-05-02,15.050541124255338
2012-05-03,15.22015107691453
2012-05-04,14.990829235790263
2012-05-07,14.994130097786636
2012-05-08,15.167225799758908
2012-05-09,15.156266844508998
2012-05-10,15.273823924363171
2012-05-11,15.160874958386419
2012-05-14,15.029869364314091
2012-05-15,15.162805423548674
2012-05-16,15.522197847306689
2012-05-17,15.66559394921881
2012-05-18,15.283661130600024
2012-05-21,15.132294084167247
2012-05-22,15.093317437537745
2012-05-23,15.054588656056252
2012-05-24,15.09057784972474
