Price,Daily_Average
Ticker,
Date,
2017-01-30,28.033240836329515
2017-01-31,28.013588419445206
2017-02-01,29.67702672824657
2017-02-02,29.700157583964653
2017-02-03,29.761433869617363
2017-02-06,29.99733166365883
2017-02-07,30.332106274938194
2017-02-08,30.46047004794356
2017-02-09,30.63956281807595
2017-02-10,30.75164180941722
2017-02-13,30.947328587850926
2017-02-14,31.17321504402138
2017-02-15,31.46878857311651
2017-02-16,31.45949031143341
2017-02-17,31.458926301565693
2017-02-21,31.685962333612995
2017-02-22,31.750432145502085
2017-02-23,31.803843945066404
2017-02-24,31.619192454812982
2017-02-27,31.80965200703824
2017-02-28,31.83404686923315
2017-03-01,32.25331310401496
2017-03-02,32.40254250548733
2017-03-03,32.343314910796366
2017-03-06,32.34911713639164
2017-03-07,32.36479646930222
2017-03-08,32.31949963336291
2017-03-09,32.127302425288555
2017-03-10,32.30905612739364
2017-03-13,32.3038253889586
2017-03-14,32.33169197426244
2017-03-15,32.498357942451854
2017-03-16,32.674889817332506
2017-03-17,32.62784904288501
2017-03-20,32.727149967743244
2017-03-21,32.77882821644065
2017-03-22,32.671412171814566
2017-03-23,32.77243626382075
2017-03-24,32.76431928784308
2017-03-27,32.52506307684631
2017-03-28,33.06278537745858
2017-03-29,33.41758261304807
2017-03-30,33.454739962411104
2017-03-31,33.369965674855486
2017-04-03,33.365323155180285
2017-04-04,33.45242462212168
2017-04-05,33.53547289377327
2017-04-06,33.44313237025047
2017-04-07,33.361839700422905
2017-04-10,33.30550266892915
2017-04-11,32.98207344306195
2017-04-12,32.899617775146865
2017-04-13,32.88975231884036
2017-04-17,32.87058467783277
2017-04-18,32.85315957421849
2017-04-19,32.809607676517714
2017-04-20,32.96813419021606
2017-04-21,33.05523459077767
2017-04-24,33.34732573249147
2017-04-25,33.5180530733796
2017-04-26,33.455334423147164
2017-04-27,33.40017222032411
2017-04-28,33.40771972999382
2017-05-01,33.903035661921415
2017-05-02,34.259577522152995
2017-05-03,33.93614270711247
2017-05-04,34.02847816148929
2017-05-05,34.34552803359513
2017-05-08,35.11842692486715
2017-05-09,35.781573743600305
2017-05-10,35.59285784046476
2017-05-11,35.730436683915634
2017-05-12,36.26164825935639
2017-05-15,36.35026564701701
2017-05-16,36.27912293423772
2017-05-17,35.459306465123646
2017-05-18,35.468055881085725
2017-05-19,35.746190199766716
2017-05-22,35.88787038158611
2017-05-23,35.971258109892965
2017-05-24,35.80273951380485
2017-05-25,35.85872111288101
2017-05-26,35.86921473655061
2017-05-30,35.851137051875845
2017-05-31,35.75959154443907
2017-06-01,35.679143564667115
2017-06-02,35.998089789274914
2017-06-05,35.928686405281354
2017-06-06,36.03132221968079
2017-06-07,36.200990393168574
2017-06-08,36.16193510876102
2017-06-09,35.29895858388217
2017-06-12,33.805085255149955
2017-06-13,34.18933575085362
2017-06-14,34.05230460688016
2017-06-15,33.486715433291764
2017-06-16,33.396338472243684
2017-06-19,33.842419754735815
2017-06-20,34.034238636011274
2017-06-21,33.93978175536327
2017-06-22,34.00682992020441
2017-06-23,34.03364328473381
2017-06-26,34.20683335457639
2017-06-27,33.732784826850256
2017-06-28,33.795177169238
2017-06-29,33.5741829252103
2017-06-30,33.65639961554583
2017-07-03,33.63132216853458
2017-07-05,33.54444450413522
2017-07-06,33.332780575349034
2017-07-07,33.5117776204125
2017-07-10,33.73103614058427
2017-07-11,33.8476567464145
2017-07-12,33.971263206358074
2017-07-13,34.238918191748496
2017-07-14,34.616161371405695
2017-07-17,34.85988609293757
2017-07-18,34.87329814127224
2017-07-19,35.152601096069695
2017-07-20,35.20506985098252
2017-07-21,34.960750859912494
2017-07-24,35.27737208692779
2017-07-25,35.578824093627034
2017-07-26,35.7899216629467
2017-07-27,35.31177830482979
2017-07-28,34.91586703631597
2017-07-31,34.815583396115514
2017-08-01,34.85581443447268
2017-08-02,36.870378934985425
2017-08-03,36.43423110713778
2017-08-04,36.47504894650365
2017-08-07,36.819643498449324
2017-08-08,37.24647427072435
2017-08-09,37.35841818414614
2017-08-10,36.86998742392288
2017-08-11,36.80384116441218
2017-08-14,37.354688194182316
2017-08-15,37.73342570956478
2017-08-16,37.789033135646754
2017-08-17,37.28443472748264
2017-08-18,36.97126246329299
2017-08-21,36.74472991986459
2017-08-22,37.23176201429073
2017-08-23,37.37047779229199
2017-08-24,37.40503073907885
2017-08-25,37.42551946475092
2017-08-28,37.67137824310271
2017-08-29,37.82299098986067
2017-08-30,38.263183952871834
2017-08-31,38.3796832141404
2017-09-01,38.4838764314117
2017-09-05,38.08699422292614
2017-09-06,37.940068398032345
2017-09-07,37.812444786375174
2017-09-08,37.415559321349356
2017-09-11,37.69478488970446
2017-09-12,37.82708443188083
2017-09-13,37.311361448713654
2017-09-14,37.15740701778722
2017-09-15,37.30726289226631
2017-09-18,37.30492367162084
2017-09-19,37.25633829894022
2017-09-20,36.64813298998949
2017-09-21,36.161104389677526
2017-09-22,35.4890825074527
2017-09-25,35.212195087967395
2017-09-26,35.73904048796166
2017-09-27,36.076216168403946
2017-09-28,35.9509493127009
2017-09-29,35.910555091275235
2017-10-02,36.014747619628906
2017-10-03,36.146463877834805
2017-10-04,35.9087989047034
2017-10-05,36.23837548931293
2017-10-06,36.31212634155622
2017-10-09,36.51994042156207
2017-10-10,36.5895976992784
2017-10-11,36.60072235512948
2017-10-12,36.6124216408483
2017-10-13,36.72716062620094
2017-10-16,37.19662573581561
2017-10-17,37.48462470804354
2017-10-18,37.49284414509772
2017-10-19,36.576128105225365
2017-10-20,36.67798330209516
2017-10-23,36.659249320110874
2017-10-24,36.70374508556914
2017-10-25,36.65281546561803
2017-10-26,36.83487358608289
2017-10-27,37.735764379989874
2017-10-30,38.77539464046446
2017-10-31,39.42691415328933
2017-11-01,39.3554925112162
2017-11-02,39.13188953613229
2017-11-03,40.501091146366115
2017-11-06,40.58597833217139
2017-11-07,40.834162095543476
2017-11-08,41.06247236050427
2017-11-09,40.98987876621912
2017-11-10,41.09023512189451
2017-11-13,40.85171739251449
2017-11-14,40.47983800873134
2017-11-15,39.816565723051525
2017-11-16,40.210184482655954
2017-11-17,40.07917380009594
2017-11-20,39.971669178095425
2017-11-21,40.44224145181611
2017-11-22,40.91046933121186
2017-11-24,41.13664667998887
2017-11-27,40.9803686608276
2017-11-28,40.77709774712393
2017-11-29,40.07741298491986
2017-11-30,40.116781017945875
2017-12-01,40.0174954346636
2017-12-04,40.214894766036814
2017-12-05,39.86767956215601
2017-12-06,39.54751936451681
2017-12-07,39.81364036296878
2017-12-08,39.92995635736578
2017-12-11,40.15731615457805
2017-12-12,40.401113786208455
2017-12-13,40.55444445719099
2017-12-14,40.50098831406915
2017-12-15,40.78474540656049
2017-12-18,41.321113614371775
2017-12-19,41.06790791767621
2017-12-20,40.999766735562275
2017-12-21,41.08260356039618
2017-12-22,41.10081445683268
2017-12-26,40.09680072720013
2017-12-27,40.01866270999412
2017-12-28,40.2078322857843
2017-12-29,39.92289919405026
2018-01-02,40.18258597320849
2018-01-03,40.610856879409745
2018-01-04,40.602033692191114
2018-01-05,40.93924904708751
2018-01-08,41.02032895684746
2018-01-09,40.96802137541189
2018-01-10,40.81529332772018
2018-01-11,41.11490463421749
2018-01-12,41.49266421090437
2018-01-16,41.688873688529775
2018-01-17,41.685941510157285
2018-01-18,42.12125871224151
2018-01-19,41.94971423752238
2018-01-22,41.63365726360446
2018-01-23,41.74644345704924
2018-01-24,41.23944616424186
2018-01-25,40.60085297752482
2018-01-26,40.27597805500597
2018-01-29,39.675573713369054
2018-01-30,39.04227526532443
2018-01-31,39.316620144339154
2018-02-01,39.380662872697485
2018-02-02,38.38605738796809
2018-02-05,37.332704538139865
2018-02-06,37.33916153997766
2018-02-07,37.898439765812014
2018-02-08,37.097707313317464
2018-02-09,36.66733570190619
2018-02-12,37.906093005805545
2018-02-13,38.50067732617464
2018-02-14,38.98084179707518
2018-02-15,40.39890665658407
2018-02-16,40.782915339738324
2018-02-20,40.67674479808895
2018-02-21,40.64428731806819
2018-02-22,40.69914845670978
2018-02-23,41.194642919491834
2018-02-26,41.935532804749435
2018-02-27,42.24285398064595
2018-02-28,42.23813623663015
2018-03-01,41.64413180745614
2018-03-02,41.1592589206503
2018-03-05,41.54444783698307
2018-03-06,41.81990609936095
2018-03-07,41.29670469902227
2018-03-08,41.56331467797059
2018-03-09,42.19567061376931
2018-03-12,42.74306989077813
2018-03-13,42.78377877614994
2018-03-14,42.299479329175064
2018-03-15,42.203334400562
2018-03-16,42.0824115994392
2018-03-19,41.512593799273354
2018-03-20,41.42232371492639
2018-03-21,40.858410373290695
2018-03-22,40.119304552222424
2018-03-23,39.41498274971985
2018-03-26,40.134048677741355
2018-03-27,40.35288544061555
2018-03-28,39.45921846811606
2018-03-29,39.77185945015876
2018-04-02,39.328861311513585
2018-04-03,39.501691259611235
2018-04-04,39.71464822799909
2018-04-05,40.80119648360785
2018-04-06,40.11339396790419
2018-04-09,40.28092920216845
2018-04-10,40.806510124805925
2018-04-11,40.71861373164604
2018-04-12,41.031237082817505
2018-04-13,41.24418995709291
2018-04-16,41.401697138493596
2018-04-17,41.88597760095113
2018-04-18,41.96089816355259
2018-04-19,40.97344043480333
2018-04-20,39.69695032267572
2018-04-23,39.1135590364464
2018-04-24,38.705361506755196
2018-04-25,38.583856962390136
2018-04-26,38.78087676738836
2018-04-27,38.417508338553034
2018-04-30,38.7248128598894
2018-05-01,39.520571176168275
2018-05-02,41.488991788965066
2018-05-03,41.5692208068247
2018-05-04,42.73658110526074
2018-05-07,43.81369330061399
2018-05-08,43.705749680364924
2018-05-09,44.03608636551911
2018-05-10,44.58290617871634
2018-05-11,44.74239097517141
2018-05-14,44.68078932303698
2018-05-15,44.13838426138021
2018-05-16,44.33497901823922
2018-05-17,44.426767267567996
2018-05-18,44.25977158009181
2018-05-21,44.51854107384466
2018-05-22,44.482427911367886
2018-05-23,44.350370921117445
2018-05-24,44.52801503590348
2018-05-25,44.6547426231792
2018-05-29,44.477685213567945
2018-05-30,44.4113655090332
2018-05-31,44.32016604351038
2018-06-01,44.78087485583063
2018-06-04,45.491439948621924
2018-06-05,45.754369550761126
2018-06-06,45.809434442954064
2018-06-07,45.84082200289302
2018-06-08,45.27828108790775
2018-06-11,45.285380376347554
2018-06-12,45.44348627089079
2018-06-13,45.38487468143362
2018-06-14,45.24867463424475
2018-06-15,44.84304166312173
2018-06-18,44.59137661362335
2018-06-19,43.85533382302151
2018-06-20,44.161472107138955
2018-06-21,44.174507428275696
2018-06-22,43.9311312549674
2018-06-25,43.29930517578458
2018-06-26,43.61137061464117
2018-06-27,43.86065550092243
2018-06-28,43.79612548031572
2018-06-29,43.908032347276716
2018-07-02,43.92106321182371
2018-07-03,44.008712952073395
2018-07-05,43.899164244123675
2018-07-06,44.234907024211054
2018-07-09,45.007069019527464
2018-07-10,45.15274174967679
2018-07-11,44.63461413500395
2018-07-12,45.079315283107555
2018-07-13,45.308467481377626
2018-07-16,45.32920595242625
2018-07-17,45.13794015829174
2018-07-18,45.235058213059794
2018-07-19,45.22912578170684
2018-07-20,45.348148723909844
2018-07-23,45.22912485439651
2018-07-24,45.664355559895235
2018-07-25,45.9012118341304
2018-07-26,46.092473203391044
2018-07-27,45.67027461707825
2018-07-30,45.1858999941078
2018-07-31,45.12608768060535
2018-08-01,47.35434996421793
2018-08-02,48.36101447344627
2018-08-03,49.10358602011475
2018-08-06,49.34932173153488
2018-08-07,49.3078663373162
2018-08-08,48.889812115734316
2018-08-09,49.46775707358928
2018-08-10,49.360160425156806
2018-08-13,49.72680473823155
2018-08-14,49.83970662068836
2018-08-15,49.82781202390103
2018-08-16,50.530201110186034
2018-08-17,51.230200090134005
2018-08-20,51.57010453148681
2018-08-21,51.28546010967714
2018-08-22,51.06501070773726
2018-08-23,51.21000916633302
2018-08-24,51.387092181387075
2018-08-27,51.70737518712195
2018-08-28,52.18334655990739
2018-08-29,52.65040865578174
2018-08-30,53.41756673491652
2018-08-31,54.015944785965324
2018-09-04,54.2280940155409
2018-09-05,54.11220929593349
2018-09-06,53.36050923079479
2018-09-07,52.84056724030923
2018-09-10,52.14947121824752
2018-09-11,52.45372381682147
2018-09-12,52.93683534602862
2018-09-13,53.53105794344049
2018-09-14,53.418158842427744
2018-09-17,52.3069414035778
2018-09-18,51.9949662087119
2018-09-19,51.80423162955079
2018-09-20,52.39311304091022
2018-09-21,52.11917325544438
2018-09-24,52.02469251809627
2018-09-25,52.557122763589966
2018-09-26,52.58504620075527
2018-09-27,53.40626901519354
2018-09-28,53.50371891355117
2018-10-01,54.132996769157124
2018-10-02,54.26255367644925
2018-10-03,54.98810063977166
2018-10-04,54.54124556281898
2018-10-05,53.55422989769355
2018-10-08,52.94454888738922
2018-10-09,53.48232696640776
2018-10-10,52.542856744913095
2018-10-11,51.15057970489107
2018-10-12,52.42579358768644
2018-10-15,52.150652779395685
2018-10-16,52.34141253505517
2018-10-17,52.617133243929864
2018-10-18,51.497002893945044
2018-10-19,52.05795524608169
2018-10-22,52.45491812117618
2018-10-23,52.084704342994215
2018-10-24,52.081730771577064
2018-10-25,52.03300368433743
2018-10-26,51.40431573615646
2018-10-29,50.937838703319024
2018-10-30,50.44404280162121
2018-10-31,51.8648358438586
2018-11-01,52.31823815303495
2018-11-02,49.684012392755534
2018-11-05,48.04039315086999
2018-11-06,48.257283621542236
2018-11-07,49.32748335825587
2018-11-08,49.81145984877996
2018-11-09,48.79417259499214
2018-11-12,46.91761054100316
2018-11-13,46.06370256057762
2018-11-14,45.385110360161526
2018-11-15,45.2396196642941
2018-11-16,45.82339788175392
2018-11-19,44.815055962174995
2018-11-20,42.47635195035667
2018-11-21,42.53599518321386
2018-11-23,41.49840948128108
2018-11-26,41.38751001503883
2018-11-27,41.22829667392529
2018-11-28,42.569369688871376
2018-11-29,43.09532105496808
2018-11-30,42.708909393985536
2018-12-03,43.85381658225961
2018-12-04,42.71308598541781
2018-12-06,41.24499750744117
2018-12-07,40.83294879363025
2018-12-10,39.83413609192618
2018-12-11,40.49365706455331
2018-12-12,40.57474777663423
2018-12-13,40.76080240258529
2018-12-14,39.883035638722646
2018-12-17,39.38393833987204
2018-12-18,39.55685756064289
2018-12-19,38.96412138681911
2018-12-20,37.84368452621116
2018-12-21,36.69521024833038
2018-12-24,35.3678498387025
2018-12-26,36.33981971098794
2018-12-27,36.90093067157924
2018-12-28,37.376185953905235
2018-12-31,37.692825739076895
2019-01-02,37.32192466065361
2019-01-03,34.221154808385435
2019-01-04,34.89199441598071
2019-01-07,35.262881555540076
2019-01-08,35.81685134765445
2019-01-09,36.300457377149975
2019-01-10,36.441779758545344
2019-01-11,36.397067732570896
2019-01-14,35.858004172804655
2019-01-15,36.18239010608403
2019-01-16,36.78585187548075
2019-01-17,37.0291364326929
2019-01-18,37.458477734095766
2019-01-22,36.914647940266704
2019-01-23,36.66718114050147
2019-01-24,36.55507214702439
2019-01-25,37.31000452362137
2019-01-28,37.094741645512826
2019-01-29,37.159734568100546
2019-01-30,39.05059778250866
2019-01-31,39.72025661237046
2019-02-01,39.85620853232119
2019-02-04,40.40539400952555
2019-02-05,41.41136235521632
2019-02-06,41.58071116784918
2019-02-07,41.00288805356024
2019-02-08,40.63139323796976
2019-02-11,40.778710992365745
2019-02-12,40.82362156340615
2019-02-13,40.96015972870263
2019-02-14,40.79129617756704
2019-02-15,40.90926060226268
2019-02-19,40.816445528600056
2019-02-20,41.173355279325335
2019-02-21,41.05358695217176
2019-02-22,41.2571937411024
2019-02-25,41.812940591261565
2019-02-26,41.71113230311496
2019-02-27,41.66920826356908
2019-02-28,41.63866806839398
2019-03-01,41.75784341580908
2019-03-04,42.1153600610776
2019-03-05,42.04050495146854
2019-03-06,41.83748706151641
2019-03-07,41.49076251289377
2019-03-08,41.069753543853565
2019-03-11,42.45071777431862
2019-03-12,43.29451598233571
2019-03-13,43.60771943051252
2019-03-14,43.97362503663557
2019-03-15,44.43773855953487
2019-03-18,44.79466210612674
2019-03-19,44.901861430849216
2019-03-20,44.83118779901462
2019-03-21,46.18700708250211
2019-03-22,46.40318783025119
2019-03-25,45.443228841717286
2019-03-26,45.268350061656065
2019-03-27,45.125829117032424
2019-03-28,45.19948955250797
2019-03-29,45.41746854234253
2019-04-01,45.689362527674774
2019-04-02,46.14926849512432
2019-04-03,46.60621112514097
2019-04-04,46.71040805021529
2019-04-05,47.09907477571074
2019-04-08,47.49491059036484
2019-04-09,48.02251128334626
2019-04-10,47.80212970239762
2019-04-11,47.86321225272331
2019-04-12,47.57456825504718
2019-04-15,47.64942102400062
2019-04-16,47.82728160883689
2019-04-17,48.18779646933354
2019-04-18,48.72616249122029
2019-04-22,48.78545563522246
2019-04-23,49.319641304961145
2019-04-24,49.708301662037066
2019-04-25,49.40528115123553
2019-04-26,48.88605805121152
2019-04-29,49.0369811910475
2019-04-30,48.28241135701371
2019-05-01,50.60001049809301
2019-05-02,50.290379259486
2019-05-03,50.586218929266806
2019-05-06,49.4124573645186
2019-05-07,48.92617793687445
2019-05-08,48.62077624114074
2019-05-09,47.87637763460671
2019-05-10,47.26480682901271
2019-05-13,44.832510160790754
2019-05-14,45.09822050058827
2019-05-15,45.385570983386806
2019-05-16,45.76671576306348
2019-05-17,45.30321144995844
2019-05-20,43.95961390070168
2019-05-21,44.757962827307054
2019-05-22,44.22773496164265
2019-05-23,43.15224687480109
2019-05-24,43.27969559245938
2019-05-28,43.02239515771417
2019-05-29,42.63163352066583
2019-05-30,42.81198716792891
2019-05-31,42.33886912502505
2019-06-03,41.90662467466788
2019-06-04,42.648474752520684
2019-06-05,44.06241038723386
2019-06-06,44.24096416555759
2019-06-07,45.34889729296365
2019-06-10,46.3726900504801
2019-06-11,46.84700010975807
2019-06-12,46.74060304717283
2019-06-13,46.84520908551162
2019-06-14,46.180321625751965
2019-06-17,46.5253713582936
2019-06-18,47.49207025440312
2019-06-19,47.77701611205276
2019-06-20,48.00123551218475
2019-06-21,47.88762099287874
2019-06-24,47.819701085289736
2019-06-25,47.40489373132203
2019-06-26,47.847344903556106
2019-06-27,48.163561516919465
2019-06-28,47.68143092250984
2019-07-01,48.68597199551643
2019-07-02,48.612029293291094
2019-07-03,48.98414604303059
2019-07-05,49.02863211752775
2019-07-08,48.13169046270928
2019-07-09,48.13890832688065
2019-07-10,48.716630041529456
2019-07-11,48.764115393795635
2019-07-12,48.811614135274155
2019-07-15,49.24566536143224
2019-07-16,49.217416329417574
2019-07-17,49.040654935106055
2019-07-18,49.24985743507839
2019-07-19,49.129635985754746
2019-07-22,49.3983513548976
2019-07-23,50.107121069897296
2019-07-24,50.056638213677886
2019-07-25,50.009737850036785
2019-07-26,50.02235975958221
2019-07-29,50.330763619962894
2019-07-30,50.19790069516683
2019-07-31,51.82826756727495
2019-08-01,50.92469861049692
2019-08-02,49.15187949767413
2019-08-05,47.04478723643637
2019-08-06,47.2167178082419
2019-08-07,47.36160439798894
2019-08-08,48.48699899638135
2019-08-09,48.5378526277742
2019-08-12,48.3543978041582
2019-08-13,49.640350180794144
2019-08-14,49.17750223689631
2019-08-15,48.88001235494479
2019-08-16,49.590257797747505
2019-08-19,50.91484057826952
2019-08-20,50.986039762924364
2019-08-21,51.34630285769761
2019-08-22,51.34389428734646
2019-08-23,49.791814898098
2019-08-26,49.760436335237166
2019-08-27,49.73026689683347
2019-08-28,49.402586084315075
2019-08-29,50.29690483488629
2019-08-30,50.48156362268715
2019-09-03,49.683792432923966
2019-09-04,50.35061092703606
2019-09-05,51.33906553646841
2019-09-06,51.549053448030485
2019-09-09,51.68664601641305
2019-09-10,51.83932300853434
2019-09-11,53.290617621285165
2019-09-12,54.139670952270315
2019-09-13,52.89595297871982
2019-09-16,52.821131394461645
2019-09-17,53.13974896472542
2019-09-18,53.472863501669735
2019-09-19,53.53199224654238
2019-09-20,53.05165087606768
2019-09-23,52.811470324162116
2019-09-24,53.006392193524576
2019-09-25,52.996122884928255
2019-09-26,53.08303834225252
2019-09-27,52.95871298526053
2019-09-30,53.72147466450412
2019-10-01,54.43595952683039
2019-10-02,53.31656324070124
2019-10-03,52.82233567674893
2019-10-04,54.55363040305982
2019-10-07,54.859578717207825
2019-10-08,54.46794856840434
2019-10-09,54.76243176257485
2019-10-10,55.26148394769819
2019-10-11,56.67053736581786
2019-10-14,56.93967780794348
2019-10-15,56.98010655520552
2019-10-16,56.49372257624314
2019-10-17,56.72665170120449
2019-10-18,56.897429986676755
2019-10-21,57.71026948512733
2019-10-22,58.10855373215303
2019-10-23,58.518897034191845
2019-10-24,58.81821472303906
2019-10-25,59.09881253791827
2019-10-28,59.888725934912515
2019-10-29,59.41441785485392
2019-10-30,58.80795186075023
2019-10-31,59.28468255315898
2019-11-01,60.97553606284613
2019-11-04,62.03822317194008
2019-11-05,62.07624042777093
2019-11-06,61.966397167966186
2019-11-07,62.7431850814559
2019-11-08,62.71231827454531
2019-11-11,63.022810841981624
2019-11-12,63.38414496554501
2019-11-13,63.640175488239805
2019-11-14,63.75637240872465
2019-11-15,64.05054253223669
2019-11-18,64.43368525474041
2019-11-19,64.61647339029781
2019-11-20,63.86776649273661
2019-11-21,63.606290064823504
2019-11-22,63.45497266456781
2019-11-25,64.03903502285605
2019-11-26,64.2115438247611
2019-11-27,64.56380694574656
2019-11-29,64.62676544474931
2019-12-02,64.3471137292041
2019-12-03,62.55856947545806
2019-12-04,63.35873328006011
2019-12-05,64.03602214652372
2019-12-06,65.15576072281175
2019-12-09,64.9221370657618
2019-12-10,64.94511753907773
2019-12-11,65.31857681670691
2019-12-12,65.31493077234943
2019-12-13,66.1453300734625
2019-12-16,67.46422144481961
2019-12-17,67.82252132378065
2019-12-18,67.823129978869
2019-12-19,67.76805870471347
2019-12-20,67.96354168658608
2019-12-23,68.34304811211625
2019-12-24,68.80426168446456
2019-12-26,69.5693260864164
2019-12-27,70.3924714176735
2019-12-30,70.1430890115987
2019-12-31,70.62064902420855
2020-01-02,72.17011780065783
2020-01-03,72.12653027815146
2020-01-06,71.80211647548322
2020-01-07,72.42616397622506
2020-01-08,72.74934612898514
2020-01-09,74.65897201431783
2020-01-10,75.16435327299033
2020-01-13,76.0704390527473
2020-01-14,76.2096326405215
2020-01-15,75.5511083941432
2020-01-16,76.0583103011554
2020-01-17,76.79189996086072
2020-01-21,76.79431880101116
2020-01-22,77.08482371840853
2020-01-23,77.01099420209144
2020-01-24,77.43770744808171
2020-01-27,74.78968797915608
2020-01-28,76.31616340776
2020-01-29,78.56409633192646
2020-01-30,77.91224113132047
2020-01-31,76.3482549091545
2020-02-03,74.36661587501445
2020-02-04,76.71260653971778
2020-02-05,77.99879180126244
2020-02-06,78.27600170931501
2020-02-07,77.88784559548583
2020-02-10,77.11914779195777
2020-02-11,78.01039761157722
2020-02-12,78.71050003288597
2020-02-13,78.78757402873612
2020-02-14,78.7808995829314
2020-02-18,76.97292661139461
2020-02-19,78.15416284899169
2020-02-20,78.00857074225536
2020-02-21,76.60284649734845
2020-02-24,72.12722501063384
2020-02-25,71.45015997199829
2020-02-26,70.5928981706763
2020-02-27,67.56061779573851
2020-02-28,64.63754576861788
2020-03-02,70.3920665750787
2020-03-03,71.75959865512901
2020-03-04,72.54344635489562
2020-03-05,71.55390764439906
2020-03-06,69.35037781484209
2020-03-09,64.97793194224839
2020-03-10,67.84639030814454
2020-03-11,67.09468834953731
2020-03-12,62.01479880124293
2020-03-13,65.26427123544354
2020-03-16,59.652939271036274
2020-03-17,60.450130879203144
2020-03-18,59.06565017696562
2020-03-19,59.91866227039428
2020-03-20,58.015457918751544
2020-03-23,54.212073331754944
2020-03-24,58.56026829857259
2020-03-25,60.59816884667726
2020-03-26,61.27646143613284
2020-03-27,60.87664091994921
2020-03-30,61.30496308552352
2020-03-31,62.14888257519667
2020-04-01,59.168784579322605
2020-04-02,58.687075926793156
2020-04-03,58.78170963233475
2020-04-06,62.23866860942769
2020-04-07,64.36636009518432
2020-04-08,64.15280781090186
2020-04-09,65.00522180177495
2020-04-13,65.5894576856065
2020-04-14,68.76006634852382
2020-04-15,68.78677577272066
2020-04-16,69.44380662160484
2020-04-17,68.63570024040547
2020-04-20,67.5503062593163
2020-04-21,65.96804597381293
2020-04-22,66.72520156977913
2020-04-23,67.19296674435473
2020-04-24,67.96105570050813
2020-04-27,68.52408567308247
2020-04-28,68.41667066269876
2020-04-29,69.52876072444455
2020-04-30,70.77976403576162
2020-05-01,70.3872266001917
2020-05-04,70.51889338547264
2020-05-05,72.08052384288136
2020-05-06,72.99784187914618
2020-05-07,73.65914572360703
2020-05-08,74.85074385295778
2020-05-11,75.88431493482204
2020-05-12,76.6411014577587
2020-05-13,75.37088547745535
2020-05-14,74.54414499746372
2020-05-15,73.98445866403154
2020-05-18,76.34360740985423
2020-05-19,76.63257880026597
2020-05-20,77.3778041299204
2020-05-21,77.39726680822025
2020-05-22,77.21293137780498
2020-05-26,77.92649975264922
2020-05-27,77.01887401992482
2020-05-28,77.50797447263324
2020-05-29,77.55177674804659
2020-06-01,77.81642217904235
2020-06-02,78.26049789597108
2020-06-03,78.97953916117831
2020-06-04,78.66503833756849
2020-06-05,79.68217101602866
2020-06-08,80.5825207594844
2020-06-09,82.35400353093773
2020-06-10,85.26491751010226
2020-06-11,83.44902772092514
2020-06-12,83.07123232801143
2020-06-15,82.39964619459147
2020-06-16,85.25640289075702
2020-06-17,85.9724030159433
2020-06-18,85.5210429391322
2020-06-19,85.53685334716167
2020-06-22,86.4341545589721
2020-06-23,89.13273442574447
2020-06-24,88.35346379290147
2020-06-25,88.09431359564687
2020-06-26,87.38071805794668
2020-06-29,86.90013593330261
2020-06-30,88.26160562633356
2020-07-01,88.848039033769
2020-07-02,89.1868866543978
2020-07-06,90.61222362143772
2020-07-07,91.18710378337943
2020-07-08,92.22127759320166
2020-07-09,93.19888403535666
2020-07-10,92.93972651650925
2020-07-13,94.40339171239687
2020-07-14,93.20496417595722
2020-07-15,95.49781185395312
2020-07-16,94.02379487157003
2020-07-17,94.00127660728867
2020-07-20,94.7398216611229
2020-07-21,95.42783148991144
2020-07-22,94.54636173050118
2020-07-23,92.20729493295477
2020-07-24,88.99221366166839
2020-07-27,91.71453511428248
2020-07-28,91.352576270419
2020-07-29,91.91590190330905
2020-07-30,92.57533430905282
2020-07-31,101.32143893915345
2020-08-03,106.25689769031243
2020-08-04,106.57506623023751
2020-08-05,106.75879224729108
2020-08-06,109.14043669178277
2020-08-07,109.28053300467182
2020-08-10,109.47983247252506
2020-08-11,107.9763276360482
2020-08-12,108.98677600681063
2020-08-13,111.99253128957417
2020-08-14,111.59577562223451
2020-08-17,112.31186239111314
2020-08-18,112.1174747380768
2020-08-19,113.22420452068562
2020-08-20,114.12313277491032
2020-08-21,118.90109529534995
2020-08-24,123.66141184704102
2020-08-25,121.34008332095104
2020-08-26,123.05194826171018
2020-08-27,122.73324010486489
2020-08-28,122.33588672204147
2020-08-31,125.20756928256371
2020-09-01,129.75395220501065
2020-09-02,130.16838771964262
2020-09-03,121.18770958361328
2020-09-04,115.9441238995975
2020-09-08,111.75607658812484
2020-09-09,114.32545116981628
2020-09-10,113.80620529339105
2020-09-11,110.13739642900094
2020-09-14,111.84626945974134
2020-09-15,113.67457578646483
2020-09-16,111.01501038108611
2020-09-17,107.49731422611077
2020-09-18,105.84940832091945
2020-09-21,104.31361514939094
2020-09-22,108.84784235240731
2020-09-23,106.68068979430572
2020-09-24,104.4915710947537
2020-09-25,107.46074134131385
2020-09-28,111.66587069696115
2020-09-29,111.53178955700487
2020-09-30,112.25337824286372
2020-10-01,114.08167005589698
2020-10-02,110.55181363681069
2020-10-05,112.28504044605472
2020-10-06,111.46110141003825
2020-10-07,111.98522953016511
2020-10-08,112.67509503342725
2020-10-09,113.15289106706393
