Date,JAAA
2024-07-05,48.44231618870712
2024-07-08,48.45905539835113
2024-07-09,48.47459296687635
2024-07-10,48.49013106080287
2024-07-11,48.50686736695972
2024-07-12,48.52239875364273
2024-07-15,48.552287461690895
2024-07-16,48.55180346186318
2024-07-17,48.54989650805969
2024-07-18,48.552287461690895
2024-07-19,48.57618681646653
2024-07-22,48.59770083724921
2024-07-23,48.612040027350574
2024-07-24,48.609655246496054
2024-07-25,48.614435329675814
2024-07-26,48.635947001906175
2024-07-29,48.66702593445583
2024-07-30,48.71722320921221
2024-07-31,48.70765776172014
2024-08-01,48.701989434931946
2024-08-02,48.675556528760815
2024-08-05,48.31512587453887
2024-08-06,48.62990613505085
2024-08-07,48.689980314962284
2024-08-08,48.70439926393139
2024-08-09,48.740437940420776
2024-08-12,48.71160554270356
2024-08-13,48.68516754125865
2024-08-14,48.682772376671224
2024-08-15,48.66354231656537
2024-08-16,48.692377612539666
2024-08-19,48.758699842754496
2024-08-20,48.80772139830471
2024-08-21,48.82934967279458
2024-08-22,48.84616943470034
2024-08-23,48.87139671215471
2024-08-26,48.88942107909715
2024-08-27,48.89903198597429
2024-08-28,48.911047520553126
2024-08-29,48.90383789772984
2024-08-30,48.91345076052836
2024-09-03,48.96312054009624
2024-09-04,48.96553214409223
2024-09-05,48.96795385672533
2024-09-06,48.99476348183778
2024-09-09,49.016271543853065
2024-09-10,49.018687280219304
2024-09-11,49.011435523893326
2024-09-12,49.021106513474635
2024-09-13,49.040435584594626
2024-09-16,49.0621803922031
2024-09-17,49.069427601668735
2024-09-18,49.074259678566165
2024-09-19,49.081508541612976
2024-09-20,49.11291855287667
2024-09-23,49.13224689177578
2024-09-24,49.13707423306559
2024-09-25,49.146739021215176
2024-09-26,49.161242405544854
2024-09-27,49.18781671447279
2024-09-30,49.17814842788809
2024-10-01,49.20781299545433
2024-10-02,49.21266964017922
2024-10-03,49.21996453478068
2024-10-04,49.23210844486426
2024-10-07,49.26125362449437
2024-10-08,49.27097058503947
2024-10-09,49.283114460305946
2024-10-10,49.29283341774923
2024-10-11,49.30983664673256
2024-10-14,49.312266376809795
2024-10-15,49.326847610842194
2024-10-16,49.33656453730843
2024-10-17,49.33899423225354
2024-10-18,49.36085602919616
2024-10-21,49.37421382531465
2024-10-22,49.377858367468775
2024-10-23,49.38028535227603
2024-10-24,49.387579143463554
2024-10-25,49.39971827644435
2024-10-28,49.414292878584405
2024-10-29,49.409434380901125
2024-10-30,49.445872636638015
2024-10-31,49.46044709793135
2024-11-01,49.492689603379134
2024-11-04,49.482925681949794
2024-11-05,49.47560143467372
2024-11-06,49.50000778975979
2024-11-07,49.53418755725279
2024-11-08,49.59278021546568
2024-11-11,49.591561002466946
2024-11-12,49.60498751271575
2024-11-13,49.60987056474013
2024-11-14,49.6513691302188
2024-11-15,49.692874642495156
2024-11-18,49.69287095829155
2024-11-19,49.66845822781181
2024-11-20,49.67822689672009
2024-11-21,49.74414155628604
2024-11-22,49.77832311632724
2024-11-25,49.76123065501452
2024-11-26,49.74658338826784
2024-11-27,49.75634824157967
2024-11-29,49.763672806286046
2024-12-02,49.78429183114251
2024-12-03,49.83093368594297
2024-12-04,49.85056967499205
2024-12-05,49.84321141785425
2024-12-06,49.84566332874998
2024-12-09,49.8702138487228
2024-12-10,49.880033815870725
2024-12-11,49.885189908334866
2024-12-12,49.88003252436515
2024-12-13,49.90261794837656
2024-12-16,49.95122240251419
2024-12-17,49.93894916280949
2024-12-18,49.91440152263317
2024-12-19,49.8849436220439
2024-12-20,49.90703495594616
2024-12-23,49.94594582184483
2024-12-24,49.98296160422905
2024-12-26,49.995298417240086
2024-12-27,50.02490911380329
2024-12-30,50.04711630478417
