Date,GLD
2012-12-21,160.17250061035156
2012-12-24,160.73250198364258
2012-12-26,161.06750106811523
2012-12-27,160.6875
2012-12-28,160.64999771118164
2012-12-31,161.61000061035156
2013-01-02,163.48500061035156
2013-01-03,161.8474998474121
2013-01-04,159.87000274658203
2013-01-07,159.4749984741211
2013-01-08,160.50500106811523
2013-01-09,160.49750137329102
2013-01-10,161.93999862670898
2013-01-11,161.2324981689453
2013-01-14,161.63000106811523
2013-01-15,162.72000122070312
2013-01-16,162.56249618530273
2013-01-17,162.88000106811523
2013-01-18,163.50749969482422
2013-01-22,163.68499755859375
2013-01-23,163.52000045776367
2013-01-24,161.71249771118164
2013-01-25,160.63999557495117
2013-01-28,160.31999969482422
2013-01-29,161.0
2013-01-30,162.4849967956543
2013-01-31,161.27499771118164
2013-02-01,161.9375
2013-02-04,161.68999862670898
2013-02-05,162.20750045776367
2013-02-06,162.28500366210938
2013-02-07,161.7925033569336
2013-02-08,161.56250381469727
2013-02-11,159.67749786376953
2013-02-12,159.5425033569336
2013-02-13,159.2650032043457
2013-02-14,158.83749771118164
2013-02-15,155.82999801635742
2013-02-19,155.4749984741211
2013-02-20,152.52749633789062
2013-02-21,152.4824981689453
2013-02-22,152.5374984741211
2013-02-25,153.93249893188477
2013-02-26,155.18250274658203
2013-02-27,154.92750549316406
2013-02-28,153.4099998474121
2013-03-01,152.8375015258789
2013-03-04,152.3400001525879
2013-03-05,152.74500274658203
2013-03-06,152.6074981689453
2013-03-07,152.8300018310547
2013-03-08,152.25249862670898
2013-03-11,152.88000106811523
2013-03-12,154.2125015258789
2013-03-13,153.98500061035156
2013-03-14,153.46999740600586
2013-03-15,154.20249938964844
2013-03-18,155.50249862670898
2013-03-19,155.68500137329102
2013-03-20,155.4025001525879
2013-03-21,156.18249893188477
2013-03-22,155.60250091552734
2013-03-25,154.9700050354004
2013-03-26,154.59500122070312
2013-03-27,155.03999710083008
2013-03-28,154.49250030517578
2013-04-01,154.61750030517578
2013-04-02,152.7724952697754
2013-04-03,151.29999923706055
2013-04-04,149.99499893188477
2013-04-05,152.09500122070312
2013-04-08,152.18500137329102
2013-04-09,152.94750213623047
2013-04-10,151.6775016784668
2013-04-11,151.03750228881836
2013-04-12,146.21999740600586
2013-04-15,133.64249801635742
2013-04-16,133.64249801635742
2013-04-17,133.48749923706055
2013-04-18,134.33749771118164
2013-04-19,135.52250289916992
2013-04-22,137.8849983215332
2013-04-23,136.79750442504883
2013-04-24,138.11499786376953
2013-04-25,140.875
2013-04-26,141.6699981689453
2013-04-29,142.14500427246094
2013-04-30,142.3550033569336
2013-05-01,140.63750076293945
2013-05-02,142.00749969482422
2013-05-03,141.9749984741211
2013-05-06,142.1425018310547
2013-05-07,140.19250106811523
2013-05-08,142.13500213623047
2013-05-09,141.25249862670898
2013-05-10,138.70750045776367
2013-05-13,138.50500106811523
2013-05-14,138.13999938964844
2013-05-15,135.6074981689453
2013-05-16,133.68749618530273
2013-05-17,132.18500137329102
